legacy_club_key,name,city,region,country,contact_member_id,external_url,description,created,last_updated
1541726631,Tucson Wild Footbag Cats,Tucson,Arizona,USA,53920,,"Hello freestyle footbag players! 

My name is Aaron, and I have been involved with the sport of footbag since 2002, when I went to my first Footbag World Championships in San Francisco. I won the intermediate freestyle Canadian Championships one year later in Vancouver, B.C., and since then have tried to stay active with the sport for fun, health, and because I simply love this game and trying to hit new tricks. 

I also learned how to stitch footbags in 2005, and if you would like a very good high quality footbag, just let me know and I will stitch one up for you. 

I play footbag here in Tucson by myself usually about 2-3 times per week. I am interested in reaching out to people in Tucson that have interest in learning more about the sport, and to play with anyone and everyone that likes to play footbag traveling through the area.",Thu Nov  8 17:24:24 2018,Thu Nov  8 17:42:41 2018
1545320064,Warszawa Footbag Club,Warszawa,,Poland,65247,,,Thu Dec 20 07:34:50 2018,Thu Dec 20 07:34:50 2018
1545338652,Bilbao Footbag Club,Bilbao,,Spain,83741,,,Thu Dec 20 12:46:57 2018,Thu Dec 20 12:46:57 2018
1551261205,Wexford Footbag Club,Wexford,,Ireland,83743,,"A family of footbag players, kicking for a few years now we are always happy to meet new players and help beginners to get started.",Wed Feb 27 01:53:46 2019,Mon Jan 23 04:53:41 2023
1551485881,Outkast Hack Krew,Sierra Vista,Arizona,USA,83750,,Greetings. Check out our videos on YouTube. Type in Outkast Hack Krew. We have 9 members to date.,Fri Mar  1 16:19:19 2019,Fri Mar  1 16:27:08 2019
1559141995,MR Sports Club,Karachi,,Pakistan,83792,,I am very happy to make part of the Footbag World.,Wed May 29 08:01:24 2019,Wed May 29 08:04:11 2019
1559232967,The hack circle,Boise,Idaho,USA,83790,,Come have some fun and kick around a hacky sack.,Thu May 30 09:21:55 2019,Wed Jun 12 20:45:28 2019
1563305799,Newport Coast Footbag Club,Newport Coast,California,USA,83817,,Welcome to the Newport Coast Footbag Club! We meet once a month on the last Tuesday of every month at 6:00pm in the Newport Ridge park for freestyle and sand Net practice.  We welcome any players of all ages to come join in the fun of footbag!,Tue Jul 16 12:36:55 2019,Tue Jul 16 12:40:02 2019
1565439454,YijianSunshine Footbag Club,Zhongshan,,China,81448,,The first officially operation footbag club in China. If you come to China and want to Shred together. Please contact with us.,Sat Aug 10 07:28:29 2019,Sat Aug 10 08:02:16 2019
1582697939,Ziloballe,Saint Paul,,France,78156,,"Welcome to Reunion island, outdoor footbag net session all the year! We waiting you!!!
Kick it...",Tue Feb 25 22:19:16 2020,Tue Feb 25 22:20:55 2020
1588977636,Greeneville Freestyle Footbag,Greeneville,Tennessee,USA,83784,,I love freestyle footbag,Fri May  8 15:42:26 2020,Wed May 11 15:59:59 2022
1590896637,The Ministry of The Gospel of Hacky Sack,Columbia,Missouri,USA,83852,,"Hello,

and welcome to The Ministry of The Gospel of The Hacky Sack club page. We are currently hacking consecutive, freestyle and timed rallies on a weekly basis in downtown Columbia. I (Finn) practice under the master advisement of The Hack Man, Derrick Fogle. We film awesome clips in Speaker's Circle and on Broadway by City Hall. Come join us!",Sat May 30 20:45:02 2020,Tue Jun  9 07:04:56 2020
1591383834,Medellin Footbag Club,Medellin,,Colombia,83853,,,Fri Jun  5 12:04:06 2020,Fri Jun  5 12:04:06 2020
1591550914,Footbag Mérida Club,Merida,Merida,Venezuela,83855,,Bienvenidos a Footbag Merida,Sun Jun  7 10:30:12 2020,Sun Jun  7 10:32:02 2020
1594017195,Quantum Leap,Denver,Colorado,USA,59482,,,Sun Jul  5 23:34:32 2020,Sun Jul  5 23:39:14 2020
1600007360,Footbag-Russia,Nizhni Novgorod,,Russia,83872,,,Sun Sep 13 07:31:13 2020,Sun Sep 13 07:31:13 2020
1624226901,Roseburg Ralliers,Roseburg,Oregon,USA,82905,,"All inclusive non judgmental all skill levels welcome. Will be adding more information in the next few weeks.
*IF YOU ARE IN THE AREA AND WANT TO GET IN SOME PRACTICE please add this club/group and we can start a schedule and scout places to make a circle.
*I have a few SepaSepa and some small plastic bead footbags, will be getting more.",Sun Jun 20 15:09:33 2021,Sun Jun 20 15:31:21 2021
1630823010,Nevada County Footbag Club,Grass Valley,California,USA,83209,,"Hey there! We are Kicking! And as of 2024 we are getting better and better!

After being sideline players for years, Happy Om (Loren Baum) and Tasia Lyn started playing regularly again. 

Come visit us! 
Text Happy @",Sat Sep  4 23:26:53 2021,Wed Sep  4 00:35:34 2024
1631873277,Marathon  Footbag Club,Marathon,Florida,USA,83931,,"Howdy, Im hoping to find some other people to play footbag with. Trying to improve my freestyle, and would love to get some net games started",Fri Sep 17 03:08:43 2021,Fri Sep 17 03:13:30 2021
1651468984,Orlando Footbag Club,Orlando,Florida,USA,54154,,"Hey there!

Im looking for more players in Orlando, or people who may just want to meet up at a park to have some fun kicking!  Im a beginner-intermediate freestyler, am happy to teach others and would love to push my skills by playing with higher-skilled players too!",Sun May  1 22:23:25 2022,Sun May  1 22:29:15 2022
1651603122,Hampton Roads Footbag Club,Norfolk,Virginia,USA,83955,,"Hello! Glad you are here!  If you live in the Hampton Roads area because of the Navy or College or any other reason, we would love to have you join! Reach out to me (Avery) I would love to meet you and we can hack some sack.",Tue May  3 11:39:42 2022,Tue May  3 11:41:31 2022
1654244857,Footbag Player Association of India,Rohtak,,India,83957,,"Footbag Players Association India (FPA India)

I am the President of Footbag Players Association India (FPA India), an organization proudly registered under the MSME Registration Act, Government of India.

Our Vision

To discover, develop, and nurture talented athletes in the sport of Footbag, transforming them into world-class players who not only represent India on international platforms but also bring glory to the nation by achieving top positions.

Our Commitment

FPA India is firmly committed to promoting Footbag across the country by:

Organizing training camps, workshops, and tournaments to build competitive skills.

Providing players with modern techniques, advanced training methods, and international exposure.

Creating a professional pathway for athletes to excel both nationally and globally.

Developing a culture of discipline, teamwork, and sportsmanship through structured programs.

Our Goal

As we prepare our athletes for upcoming international events and championships, we aim to ensure they receive:
> Latest coaching techniques aligned with global standards
> Access to professional training infrastructure
> Guidance from experienced coaches and mentors
> Opportunities to compete internationally

Through these efforts, FPA India strives to not only raise champions but also build a strong future for Footbag in India, inspiring the next generation of players.",Fri Jun  3 01:28:06 2022,Sat Sep 13 09:32:42 2025
1665418016,Hack USU,Logan,Utah,USA,83998,,Welcome! We are a hacky sack group from Northern Utah. We meet at around 5pm on the Utah State Quad. Come join us for a great time kickin the bag!,Mon Oct 10 09:07:15 2022,Mon Oct 10 09:09:57 2022
1682533744,Indy Hacky Sack Circle,Indianapolis,Indiana,USA,84019,,A gathering of footbag or hacky sack players trying to grow a community to meet monthly and kick together.,Wed Apr 26 11:32:24 2023,Wed Apr 26 11:34:06 2023
1692269456,Footbag Jakomäki,Helsinki,,Finland,13465,,...this is the future...,Thu Aug 17 03:53:18 2023,Tue Sep  5 23:42:22 2023
1698840698,Bellas Artes Footbag Club,Caracas,Distrito Capital,Venezuela,83989,,"Bienvenidos a Bellas Artes Footbag Club, la plaza ha sido una casa que ha visto nacer buenos jugadores, en esta inauguración de este club queremos brindarles el apoyo a todas aquellas personas interesadas en el deporte.

Registrate en este club 💯✨",Wed Nov  1 05:12:48 2023,Wed Nov  1 05:23:40 2023
1698980450,sole push,San Antonio,Miranda,Venezuela,84072,,Gracias Por Unirte al Club Footbag Net de San Antonio de los Altos .es Hora de Patear la Pelota Y Disfrutar de este Maravilloso Deporte ..Bienvenido ...Vamos!!!,Thu Nov  2 20:05:31 2023,Thu Nov  2 20:16:06 2023
1704119956,Havelock Footbag Club,Havelock,North Carolina,USA,84117,,"Greetings All, I've been hacking since the early 1980s.  
In the 1990s had several Net bag set up and played with many folks from work.
Recently rediscovered a carry sack full of old bags and started playing again with family over Christmas.
Glad to see my old friends at WFA are still around and hooked me up with some new bags and gear.",Mon Jan  1 06:39:41 2024,Mon Jan  1 06:42:16 2024
1711660466,San Antonio Footbag Club,San Antonio,Miranda,Venezuela,84064,,bienvenidos al club de footbag net san antonio de los altos,Thu Mar 28 14:14:42 2024,Thu Mar 28 14:16:15 2024
1720696096,Bristol county mass Footbag Club,Taunton,Massachusetts,USA,78858,,"Here we are 2025 and Im back at hack. Footbag land tricks, grow better. Can you dig it",Thu Jul 11 04:08:52 2024,Wed Jan 29 20:00:50 2025
1721169686,Cortes Island Footbag Club,Mansons Landing,British-Columbia,Canada,84130,,,Tue Jul 16 15:41:48 2024,Tue Jul 16 15:41:48 2024
1725434563,Rebel Freestyle,Las Vegas,Nevada,USA,84146,http://www.RebelFreestyle.com,"Hey Friends! After many years we are rekindling the Freestyle Footbag scene in Las Vegas, Nevada! We are looking for established freestylers to come out of the woodwork and for aspiring kickers from UNLV to help us get an official club presence going at the college. Happy Om was classically known as Loren Baum. He back to kicking full power after almost 20 years on the sidelines. It is time for a new era, and Happy is teaming up with Brit Steinberg and Ben Barrows to put Vegas back on the footbag map. Get in touch!",Wed Sep  4 00:23:32 2024,Mon May  4 01:29:12 2026
1726511220,Georgia Tech Hacky Sack,Atlanta,Georgia,USA,84149,,"We are Georgia Tech's official footbag club, founded in 2023. Although we are mostly comprised of students, our club is open to anyone of any skill level.",Mon Sep 16 11:27:22 2024,Mon Sep 16 11:37:14 2024
1728989660,Net Break Crew,Sofia,,Bulgaria,84153,,,Tue Oct 15 03:55:24 2024,Tue Oct 15 06:08:51 2024
1730648891,Footbag Fever Club,Providence,Rhode Island,USA,84157,http://www.strength2you.org,"Hello Folks, we are looking for people to submit their footbagging videos to our social media channel Footbag Fever. Please share with us your favorite tricks and tips. 
 We will also be offering footbag events live and virtually. Please join us today!

ww.strength2you.org",Sun Nov  3 07:48:44 2024,Sun Nov  3 07:52:12 2024
1731640049,Duluth Footbag Club,Duluth,Minnesota,USA,84158,,"Welcome to the Duluth Footbag Club. All players of all skill levels are welcome.


We will determine a meeting place, hopefully indoors, during the colder months.


We can play outside in the summer. Looking for all level and skilled players.",Thu Nov 14 19:27:57 2024,Thu Nov 14 19:35:16 2024
1733280222,The Creek Footbag Club,Battle Creek,Michigan,USA,84159,,"For youth of all ages, come join us :)",Tue Dec  3 18:43:56 2024,Sun Dec 29 06:04:03 2024
1733753690,Footbag Net Caracas,Caracas,Distrito Capital,Venezuela,82690,,,Mon Dec  9 06:15:15 2024,Mon Dec  9 06:15:15 2024
1733841713,FLOP - FOOTBAG LOVERS OF PORTLAND,Portland,Oregon,USA,71252,,,Tue Dec 10 06:42:56 2024,Tue Dec 10 06:42:56 2024
1739719807,Hildesheim Footbag Club,Hildesheim,,Germany,74363,,"Hello footbag people,
if you want to play some footbag in Hildesheim, come and join us.

The most uf us are beginners and/or old footbag players and we love to play footbag-golf a lot. Sometimes we also play freestyle or net, but not very good ;)",Sun Feb 16 07:34:28 2025,Sun Feb 16 07:45:52 2025
1745344218,New Haven Elimination Footbag,New Haven,Connecticut,USA,84171,,"Welcome to New Haven Elimination Footbag! If you've ever seen or played standard hacky sack/footbag, then we encourage you to check out the latest competitive iteration of the sport for a whole new perspective on footbag itself. Yes, we kind of throw the whole notion of 'Peace through Play' into a bit of a conundrum, however, come see how we do things and you'll quickly be swayed on how physically demanding, mentally challenging, and utterly exhilarating Elimination Footbag can be!

Have questions about Elimination Footbag or the club? Please contact for more information. 

*PLEASE NOTE: The club is just getting it's feet off the ground, with a goal of setting up a regular kicking schedule in the coming weeks, so please be patient and feel free to contact me (Silvio) for any further information or to express interest in joining when we start up.*",Tue Apr 22 10:50:49 2025,Tue Apr 22 11:04:30 2025
1745991285,Durango Footbag Club,Durango,Colorado,USA,84173,,You tryin to sack? Hmu me up and let's fkn sesh bro,Tue Apr 29 22:35:03 2025,Tue Apr 29 22:37:06 2025
1751979051,Caracas Footbag Club,Caracas,Distrito Captal,Venezuela,84016,,,Tue Jul  8 05:50:56 2025,Tue Jul  8 05:50:56 2025
1754009835,Lyttleton Shredsta's!,Lyttleton,Canterbury,New Zealand,27703,,"Hi there,

If you are keen to have a kick, I will meet you at Albion Square (Lyttleton).

Don't expect much from me as I don't have Rod Lavers or a Footbag currently LOL
So yeah bring a hacky and txt me on.

PEACE! 

P.S. I will be getting a bluetooth speaker eventually because Hey, Footbag without music is a bit dull. Agreed?

P.S.S. Drinks afterwards down at the gig here.",Thu Jul 31 17:58:08 2025,Thu Jul 31 18:02:18 2025
1758693068,Yellow Springs Hackysack,Yellow Springs,Ohio,USA,84212,,,Tue Sep 23 22:51:43 2025,Tue Sep 23 22:52:00 2025
1759532140,Raven Footbag in Grass Valley,Grass Valley,California,USA,77534,,"New club in Grass Valley also covering Nevada City. Footbag never dies!

I'm happy to pass on experience of 30 yrs of playing, 20 stitching footbags & making / modifying footbag shoes & clothes. Text me if you want to circle up",Sat Oct  4 20:32:07 2025,Mon Oct 27 10:16:20 2025
1760183151,NOVA Hacks,Reston,Virginia,USA,84215,,The mission of this club is to bring Footbaggers together to kick and shred in the northern Virginia region. Everybody is welcome regardless of physical condition or skill level.,Sat Oct 11 04:47:02 2025,Sun Oct 12 16:00:02 2025
1763411634,Missoula Footbag Alliance_,Missoula,Montana,USA,65620,,"Hi! Our group isn't as active as it used to be, but I'm down for a freestyle footbag session, or even just kicking.",Mon Nov 17 12:34:08 2025,Mon Nov 17 12:36:58 2025
1768623634,North Bay Flyers,San Rafael,California,USA,81769,,,Fri Jan 16 20:21:15 2026,Fri Jan 16 20:21:15 2026
1773110747,St. Lawrence Footbag Club,Dekalb Junction,New York,USA,84229,,,Mon Mar  9 19:46:36 2026,Mon Mar  9 20:22:52 2026
1779370908,Slinger Footbag Club,Slinger,WI,USA,,https://sites.google.com/slingerschools.org/slinger-footbag-club/home,"Hey Slinger! Looking for a fun way to hang out, stay active, and learn some crazy footwork? Come kick it with the Slinger Youth Footbag Club!We are an official (but super laid-back) chapter of the International Footbag Players Association (IFPA). Don't let the big name fool you—we are all about casual fun, good vibes, and mastering the art of the hacky sack.Whether you can barely kick the ball or you are already shredding and doing insane tricks, there is a spot in the circle for you. We hang out, listen to music, share tips, and just try to keep the sack off the ground. No intense tryouts, no pressure, just pure fun and a great way to meet new friends.Grab your sneakers and come join the circle!",Thu May 21 13:42:01 2026,Fri May 22 15:57:48 2026
928073963,Jyväskylän Footbag-klubi,Jyväskylä,none,Finland,,http://www.footbag.fi/bsb,"BSB is one of the biggest clubs in Finland. We have lots of good players 
including three Finnish Champions. Eventhough our skill level is good we 
are always willing to take new members and teach the basics. So contact 
us if you are coming to Kuopio or live nearby. We shred every day.",Sun May 30 14:19:23 1999,Mon Sep 08 11:57:04 2003
932271763,Hackrifice,Winnipeg,Manitoba,Canada,12487,http://www.hackrifice.com,"Hackrifice was founded by Orien Louttit, Jeremie Yuen, and Joel Dion in 
1998. There's a story but I can't tell it well enough; ask Joel. we host an annual tournament, locally, in late September. The tournament 
accommodates both freestyle and net. Events include 30-second shred, 
sick three, big trick, and singles and doubles net. If you live in the area or are passing through, stop on by and shred 
with us. Remember, there are only two kinds of moves: those you can hit, and those you can't hit yet !",Sat Jul 17 21:22:43 1999,Sun May 30 11:09:49 2010
932895424,BC Soramäki Indians,Hollola & Lahti,,Finland,12308,http://-,"We play net and freestyle. Everyone who is interested in footbag is
welcome to play with us.
Eli siis tervetuloa kaikki pelaamaan meidän rinkiin. Kaikki saavat tulla.",Sun Jul 25 02:37:04 1999,Mon Dec  6 23:23:50 2004
935422546,Cape fear baggers,Pelkosenniemi,none,Finland,,,kekkuleiden kerho,Mon Aug 23 15:35:46 1999,Sun Jul 03 15:11:50 2005
937589938,FC Footstar Berlin e.V.,Berlin,,Germany,80964,http://www.fcfootstar.de,"The FC Footstar Berlin e.V. is Germany's oldest and biggest footbag club. Founded in 1998, we are still active and training regularly.
There are two scheduled indoor training sessions on weekends. During summertime, there is casual outdoor shred & net sessions throughout the week as well. Just get in contact with one of us to find out where or when.",Fri Sep 17 10:38:58 1999,Sun Jun 28 17:32:20 2020
938183520,Michigan Footbag Organization,Ann Arbor,MI,USA,,,"This is a club for everyone. We have something for 
you, no matter what your 
level of play. We play Hacky Sack or footbag. Our club pro is Greg ""GF 
Smoothie"" 
Nelson. He is an 12-time World 
Doubles Freestyle Champion, and he will teach anyone. 
Mostly we shred, FREESTYLE!, 
but we also have some net players. So come have some fun!!",Fri Sep 24 14:32:00 1999,Fri Jul 20 15:58:04 2007
941371717,Sole Rebels Zürich,Zürich,,Switzerland,68942,http://www.solerebels.ch,"Unser Club ist leider nicht mehr aktiv. Einmal pro Jahr treffen wir uns noch.
Melde dich doch bei Fragen :)",Sun Oct 31 04:56:40 1999,Wed Aug 21 07:30:17 2024
944090321,1. Rien N'est Hacky - RNH Footbag,Paris,,France,83295,http://www.rnh-footbag.fr,"Greatings footbaggers, if you plan to visit Paris, please get in touch with us. It doesn't matter 
if you are circle kicker, net player or freestyler. We are always keen to 
meet players from around the world.",Wed Dec  1 15:35:34 1999,Tue Apr  7 04:02:00 2026
945062220,OOPS! Freestyle,Los Angeles,California,USA,13153,http://www.oopsfreestyle.com/,"We are OOPS! Freestyle Membership in OOPS! Location is 
irrelevant... only style matters. Members: OOPS! Local: Mike Stoler Greg Grandy Sam Gregory Chad Devlahovich Eric Windsor Aaron Omatsu, Jesse Shriber + Delvon Itay Kahaner Bryan Fournier Christian in Riverside(Go Austria!) Chris Pinkus Jeremy Mirken Nate Maertens (Dr. Ridiculous) Malcolm Gultt (MovieStar in Action) Tom Wheeler (M.I.A.) Sean Fura Satya Leonard Dat Phan Marc Phillips OOPS! Extraterrestrial: Mike Jauss (New Mexico) Josh Childs (N.Y) James Risden (""Riz"", C.I.C.) Jim Penske (Idaho) Spencer Behm (Utah)",Sun Dec 12 21:21:31 1999,Sat Sep 22 21:18:19 2007
945727621,Tallinn Footbag Club,Tallinn,,Estonia,12417,http://www.footbag.ee,"Tallinn Footbag Club was established on December 20th, 1999 and has been the 
driving force for footbag in Estonia ever since. The scene here is mostly 
focused on freestyle, but occasinal net sessions take place too. We welcome 
any- and everybody who wants to kick with us to one of our trainings (see 
below). If you are passing by Tallinn or any other place in Estonia, be sure 
to get in touch with us first :)

Tallinna Footbagi Klubi asutati 20. detsembril 1999 ja on sellest ajast 
alates olnud Eesti footbagi elu juhtiv organisatsioon. Siinne stseen on 
peamiselt vabastiili-keskne, kuid vahest korraldatakse ka mõned neti 
sessioonid. Ootame kõiki oma treeningutele, sõltumata oskustest, vanusest ja 
soost (lisainfo leiad alt)",Mon Dec 20 14:12:22 1999,Wed Mar 10 12:43:32 2004
948259011,Reformists of Indianapolis,Indianapolis,IN,USA,,http://nerd.no-ip.org/reformist/index.php,"Be apart of the oldest footbag club in Indiana.  All abilities, styles, and 
ages welcome.  Check out the external link above for more current info.  
(when
the server works)  We  celebrated 7 years as a club January 07.",Wed Jan 19 05:21:12 2000,Thu Apr 26 02:26:16 2007
948778762,Idaho State University Footbag Club,Pocatello,Idaho,USA,38158,,,Mon Jan 24 21:54:25 2000,Tue Dec 30 07:48:45 2003
949225789,FreeStall,Budapest,none,Hungary,,,"We are the first footbag club in Hungary, located in Budapest since 
2000.
Everybody is wellcome to our club to play net or frestyle.",Mon Jul 03 11:25:24 2000,Mon Jul 08 09:55:53 2002
954433125,SG Frankfurt Footbag e.V.,Frankfurt,,Germany,38386,http://www.frankfurtfootbag.de,SG Frankfurt Footbag e.V. An den Röthen Frankfurt/Main Germany Mail:,Thu Mar 30 08:26:38 2000,Wed Mar 29 01:19:45 2023
954608153,Santa Cruz Footbag Club,Santa Cruz,California,USA,12437,,"Santa Cruz Footbag Club meets weekly in Santa Cruz. 
New and experienced players are always welcome.

Santa Cruz is a culturally progressive community. We encourage players 
of all kinds to come and join us for 
kicking, socializing and to experience 
the famous Santa Cruz lifestyle -- 8^)

It's always good to call and let us know you're coming so we can be sure and
meet you. E-mail Chris Young for exact information.",Sat Apr  1 09:18:52 2000,Fri Aug  2 16:43:53 2013
958916251,Stop Watching and Play!,Bakersfield,CA,USA,,http://hometown.aol.com/frostjuggling/myhomepage/profile.html,"Welcome to Bakersfield, CA!  It's still a club of one but I'm always looking!",Sun May 21 13:42:32 2000,Thu Feb 19 04:47:20 2004
959505527,Chicago Inner Circle,Chicago,Illinois,USA,13150,http://modified.in/footbag/viewtopic.php?t=6716,"2008 OPEN INVITATION:
Despite how often this page and our personal profiles are updated, we are
active and playing all year round. It's 2008 and we would like to extend
another open invitation to kickers of all levels and disciplines to come out
and play with us. Although primarily a freestyle club, we've had sessions last
year where freestyle, net & 4-square is played at the same time. Get a hold of
one or our contacts or you can also check out any recent updates in the club's
blog on the Modified Forums. ABOUT CIC:
We have been making a name for ourselves and spreading our own brand of
footbag fun around since May of 2000. Over the years we've inducted a few
members and lost a few but the core group is still in tact and we intend to be
a presence in the footbag community for quite a while. To try and help promote
and spread the sport of footbag, we've done several demos and ran local
tournaments. We've also helped to make the annual New Years Jam at McCormick
Place a huge success drawing players from as far as California, New York and
Canada. But when it's all said and done, we are just a group of close friends
that like to spend our free time kicking a footbag, hanging out and having a
good time. On 5-19-08 we will officially have been around for 8 years but will be
planning to celebrate it later in the summer with a proper CIC B-day Jam.
Happy 8th B-day Chicago Inner Circle!!!",Sun May 28 03:19:03 2000,Sat May 17 09:58:50 2008
960930150,Sunshred Footbag Crew,Győr,none,Hungary,,http://www.footbag.hu,"A quickly developing footbag club in Gyor. So far we only play freestyle and 
4 square.<p>
Currently we have 3 serious shredders.<p>
Sunshred Footbag Club members have attended (competed and/or judged) several 
footbag events in Hungary, Austria, Czech Republic, Germany and Croatia.",Tue Jun 13 21:09:37 2000,Mon Jul 31 11:38:58 2006
964199836,Philly Footworks,Philadelphia Area,PA,USA,,,"As of 05/2011 there is great interest in the general ""west of Philly"" area.  This spring/summer we are having regular sessions in Collegeville PA, 19426.  Details are here:

http://modified.in/footbag/viewtopic.php?t=22288",Fri Jul 21 17:27:41 2000,Tue May 03 15:07:07 2011
964980858,Houston Skyliners Footbag Club,Houston,Texas,USA,41803,,"Welcome to the ""Houston Skyliners"", founded in 1980.  We play Net, Freestyle, Golf, and Consecutive footbag. We also compete in tournaments.  Feel free to join us..  All that can happen is a great time and maybe a few new moves. Click for video. Contact Tim, Heather or myself for further information. Garry",Sun Jul 30 11:35:40 2000,Thu Jun  6 18:14:49 2019
965995869,Bootfägers Basel,Basel,none,Switzerland,,,"Everybody who comes to Basel is welcome to contact one of the players 
for some shred.",Fri Aug 11 12:26:52 2000,Wed Jan 15 17:46:20 2003
974915571,RAYBAGZ Hacky Club,Gloucester,Ontario,Canada,,,"My crew includes: Jean-Mi, Adrien, Corinne, Daphnée, Nadège and many others 
who are eager to bust the bag!",Wed Nov 22 17:58:54 2000,Fri Feb 20 14:12:46 2009
976634377,Kansai Keriya,Kobe/Osaka,none,Japan,,http://www.snowmagic.jp/~otayan/,"Welcome!

If you're planning to come to Western Japan, that is Kobe/Osaka/Kyoto or 
thereabouts, give a shout and maybe we can get together and kick.

Rich Sadowsky",Tue Dec 12 15:21:59 2000,Wed Jul 27 01:14:10 2005
979109326,Christchurch Footbag Club,Christchurch,Canterbury,New Zealand,59541,,"If you live in Christchurch, you have an opportunity to become a great freestyler. We have a net, too. It's always good fun. So, it would be awesome if you get in contact with one of us to set up a time/place to kick!",Tue Jan  9 22:59:50 2001,Wed Aug  3 15:01:18 2011
983242470,(210) COBRA crew,Monrovia,California,USA,16071,,"ATTENTION VAGRANTS OF THE SOUTHERN CALIFORNIA AREA.....the 
notoriuos 210 crew want you to come kick....for more info email me, tom 
wheeler at, or Nate-Dogg at 
. Other members include Malcolm G, Kaz, Big 
Devin, and the GCC crew....kicking til the early 
morning.......join or die--if it aint 210, it aint crap",Mon Feb 26 19:03:34 2001,Tue Oct 17 23:12:35 2006
985174764,Royal City Footbag Club,Guelph,Ontario,Canada,,,"We kick in and around Guelph, Ontario.  When we get together, it's 
hardcore shredding (for the younger ones, anyway!).   We try to get out 
as much as possible, mostly on week-ends, and always welcome anyone 
who's interested in playing.  We love crowds, and always try to get kids 
who seem interested to participate.

Together with Footbag Ontario and it's affiliates, we encourage and promote 
the sport of Footbag and help Ontario to represent in the footbag community.",Wed Mar 21 11:44:46 2001,Fri Sep 03 01:46:12 2004
987996594,Canadian Footbag Alliance,Vancouver,British Columbia,Canada,12078,http://www.FootbagCanada.com/,"Please contact the Canadian Footbag Alliance for info on Footbag in
Canada.  

www.FootbagCanada.com.

Building an Alliance for the Sport of Footbag.

Kick on!",Sun Apr 22 20:46:11 2001,Mon Jun 30 17:09:15 2014
988620638,PSF Polish Footbag Association,Wroclaw,,Poland,33874,http://www.footbag.com.pl,"Welcome everyone who wants to join us!
We are open to kick with people that are interested in footbag or wanna get 
some information about this sport.
We are the first club in Poland since footbag came up in our country.
for more informations you can check our website: www.footbag.com.pl
if you are from different country and want to visit Poland please let us 
know before you come.
maybe we can help you to get place to stay.",Mon Apr 30 02:19:31 2001,Tue Mar 24 15:47:21 2009
991075770,Raleigh Freestyle Footbag Club,Raleigh,North Carolina,USA,36008,http://bigdirtyfoot.tripod.com/footbag,"News as of 4/25/04:

My club at school will most likely split up at the end of this year when I 
go to East Carolina University for college.  I am hoping that we will have 
enough interest there to get the pace back up by second semester of my 
freshman year.  If you live in Greenville, NC... please contact me with 
information so we can get together.",Mon May 28 11:52:05 2001,Sat May  8 21:08:27 2004
992188139,Ministry of Silly Walks,Somerville,New Jersey,USA,12468,,"We're a club dedicated to the game, and we welcome 
all players.  We enjoy a casual kicking session, but mostly we skool serious 
freestyle.  To that end, some of our members have established a school of 
footbag to offer beginner and advanced classes to help your game progress as 
quickly as possible.  Call or e-mail us for more details on classes or 
regular club sessions.",Sun Jun 10 08:53:36 2001,Mon Aug 31 21:39:22 2015
995103575,Footbag-Vienna,Vienna,,Austria,67229,http://www.footbag-vienna.com,"SHOUT-OUTS AN ALLE FOOTBAGER !!! Man nehme einen Kreis, stecke 2 - 10 Leute 
      hinein, und werfe ihnen einen Footbag zu !!! WAS PASSIERT IST 
ERSTAUNLICH Sie spielen mit dem Bag, lachen, plaudern, und amusieren sich, bis 
entweder 
        die Sonne untergeht oder die letzte U-Bahn fährt. www.footbag.at www.footbag-vienna.com",Sat Jul 14 02:41:17 2001,Fri Jan 19 07:19:55 2018
995399076,UNITY FOOTBAG CLUB,Tucson/Phoenix,Arizona,USA,33938,,"Attention fellow footbaggers and Hacky Sackers,
Unity invites all levels of players to enjoy what Arizona has to offer. Our 
club is primarily focused on Freestyle, but we keep a Jimmy C (NET) on hand 
at all times. The kicking schedule remains constant and will be updated as 
changes occur. If you are in the general area of Tucson/Phoenix and would 
like to play or have questions, please pick up the phone. You will find our 
dedication to the sport evident when you call or send e-mail.

Take Care,
Johnny & Mike",Tue Jul 17 14:19:31 2001,Wed Mar  9 14:52:57 2011
995645564,No-Shadow Kick,Kennesaw,GA,USA,,,"Greetings!

The No-Shadow Kick is always down for the kick around -- nothin but 
freestyle. Based out of wacky West Seattle, we strive to improve our skills 
and have a great time all the time. You will know us by our head stalls, 
kung-fu leg, schloopdie-doo and of course the dreaded ""Hacker's Elbow."" 

Melsenschlap
Cousin Earl
Nice Guy Paul
JaBaa
Dave G.
Mike T.
Pete Nice
Lil' Diamond Taylor
Whisperstone

 . . . at least that was the old gang. Now I am gone and spreading the No-
Shadow gospel in Georgia.",Fri Jul 20 16:20:07 2001,Fri Feb 20 14:01:39 2009
997044279,The Rochester Footbag Association,Rochester,New York,USA,12424,http://www.rochesterfootbag.com,"Thanks for checking us out.  We are a strictly freestyle footbag club 
based in Rochester, NY, and comprised of U of 
R students and Rochester-area footbag enthusiasts.  We welcome players of 
all skill levels, including hack players (we have a few converts in our 
group ;) ).  If you're in the Rochester area, please drop by.  We have a 
very active club with MANY impromptu shred sessions, and some really 
promising freestyle.  

Hope to see you out there.
    
http://www.rochesterfootbag.com - club home page",Sun Aug  5 14:06:34 2001,Sun Mar  5 12:43:10 2006
