region,fiber,launch,landing,landing_grade,landing_lat,dex1,dex2,atlas_coord,pair_kind,swap_partner,symbolic_formula,add,grammar_status,representation,name,notes
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.IN.O,O.IN.O,clip:cloud/O.IN.O|O.IN.O,diagonal(repeated-dex),clip:cloud/O.IN.O|O.IN.O,CLIP > OP IN [DEX] > OP IN [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.IN.O,O.OUT.S,clip:cloud/O.IN.O|O.OUT.S,off-diagonal(ordered-pair),clip:cloud/O.OUT.S|O.IN.O,CLIP > OP IN [DEX] > OP OUT [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.IN.O,O.OUT.O,clip:cloud/O.IN.O|O.OUT.O,off-diagonal(ordered-pair),clip:cloud/O.OUT.O|O.IN.O,CLIP > OP IN [DEX] > OP OUT [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,S.IN.S,clip:cloud/O.OUT.S|S.IN.S,off-diagonal(ordered-pair),clip:cloud/S.IN.S|O.OUT.S,CLIP > OP OUT [DEX] > SAME IN [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,S.IN.O,clip:cloud/O.OUT.S|S.IN.O,off-diagonal(ordered-pair),clip:cloud/S.IN.O|O.OUT.S,CLIP > OP OUT [DEX] > SAME IN [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,S.OUT.S,clip:cloud/O.OUT.S|S.OUT.S,off-diagonal(ordered-pair),clip:cloud/S.OUT.S|O.OUT.S,CLIP > OP OUT [DEX] > SAME OUT [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,S.OUT.O,clip:cloud/O.OUT.S|S.OUT.O,off-diagonal(ordered-pair),clip:cloud/S.OUT.O|O.OUT.S,CLIP > OP OUT [DEX] > SAME OUT [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,O.IN.S,clip:cloud/O.OUT.S|O.IN.S,off-diagonal(ordered-pair),clip:cloud/O.IN.S|O.OUT.S,CLIP > OP OUT [DEX] > OP IN [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,O.IN.O,clip:cloud/O.OUT.S|O.IN.O,off-diagonal(ordered-pair),clip:cloud/O.IN.O|O.OUT.S,CLIP > OP OUT [DEX] > OP IN [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,O.OUT.S,clip:cloud/O.OUT.S|O.OUT.S,diagonal(repeated-dex),clip:cloud/O.OUT.S|O.OUT.S,CLIP > OP OUT [DEX] > OP OUT [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.S,O.OUT.O,clip:cloud/O.OUT.S|O.OUT.O,off-diagonal(ordered-pair),clip:cloud/O.OUT.O|O.OUT.S,CLIP > OP OUT [DEX] > OP OUT [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,S.IN.S,clip:cloud/O.OUT.O|S.IN.S,off-diagonal(ordered-pair),clip:cloud/S.IN.S|O.OUT.O,CLIP > OP OUT [DEX] > SAME IN [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,S.IN.O,clip:cloud/O.OUT.O|S.IN.O,off-diagonal(ordered-pair),clip:cloud/S.IN.O|O.OUT.O,CLIP > OP OUT [DEX] > SAME IN [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,S.OUT.S,clip:cloud/O.OUT.O|S.OUT.S,off-diagonal(ordered-pair),clip:cloud/S.OUT.S|O.OUT.O,CLIP > OP OUT [DEX] > SAME OUT [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,S.OUT.O,clip:cloud/O.OUT.O|S.OUT.O,off-diagonal(ordered-pair),clip:cloud/S.OUT.O|O.OUT.O,CLIP > OP OUT [DEX] > SAME OUT [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,O.IN.S,clip:cloud/O.OUT.O|O.IN.S,off-diagonal(ordered-pair),clip:cloud/O.IN.S|O.OUT.O,CLIP > OP OUT [DEX] > OP IN [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,O.IN.O,clip:cloud/O.OUT.O|O.IN.O,off-diagonal(ordered-pair),clip:cloud/O.IN.O|O.OUT.O,CLIP > OP OUT [DEX] > OP IN [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,O.OUT.S,clip:cloud/O.OUT.O|O.OUT.S,off-diagonal(ordered-pair),clip:cloud/O.OUT.S|O.OUT.O,CLIP > OP OUT [DEX] > OP OUT [DEX] > CLOUD [UNS] [DEL],4,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,clipper:cloud,clipper,cloud,2,midline,O.OUT.O,O.OUT.O,clip:cloud/O.OUT.O|O.OUT.O,diagonal(repeated-dex),clip:cloud/O.OUT.O|O.OUT.O,CLIP > OP OUT [DEX] > OP OUT [DEX] > CLOUD [UNS] [DEL],4,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,S.IN.S,SELF:inside/S.IN.S|S.IN.S,diagonal(repeated-dex),SELF:inside/S.IN.S|S.IN.S,INSIDE > SAME IN [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,S.IN.O,SELF:inside/S.IN.S|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|S.IN.S,INSIDE > SAME IN [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,S.OUT.S,SELF:inside/S.IN.S|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|S.IN.S,INSIDE > SAME IN [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,S.OUT.O,SELF:inside/S.IN.S|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|S.IN.S,INSIDE > SAME IN [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,O.IN.S,SELF:inside/S.IN.S|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|S.IN.S,INSIDE > SAME IN [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,O.IN.O,SELF:inside/S.IN.S|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|S.IN.S,INSIDE > SAME IN [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,O.OUT.S,SELF:inside/S.IN.S|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|S.IN.S,INSIDE > SAME IN [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.S,O.OUT.O,SELF:inside/S.IN.S|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|S.IN.S,INSIDE > SAME IN [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,S.IN.S,SELF:inside/S.IN.O|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|S.IN.O,INSIDE > SAME IN [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,S.IN.O,SELF:inside/S.IN.O|S.IN.O,diagonal(repeated-dex),SELF:inside/S.IN.O|S.IN.O,INSIDE > SAME IN [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,S.OUT.S,SELF:inside/S.IN.O|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|S.IN.O,INSIDE > SAME IN [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,S.OUT.O,SELF:inside/S.IN.O|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|S.IN.O,INSIDE > SAME IN [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,O.IN.S,SELF:inside/S.IN.O|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|S.IN.O,INSIDE > SAME IN [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,O.IN.O,SELF:inside/S.IN.O|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|S.IN.O,INSIDE > SAME IN [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,O.OUT.S,SELF:inside/S.IN.O|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|S.IN.O,INSIDE > SAME IN [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.IN.O,O.OUT.O,SELF:inside/S.IN.O|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|S.IN.O,INSIDE > SAME IN [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,S.IN.S,SELF:inside/S.OUT.S|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|S.OUT.S,INSIDE > SAME OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,S.IN.O,SELF:inside/S.OUT.S|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|S.OUT.S,INSIDE > SAME OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,S.OUT.S,SELF:inside/S.OUT.S|S.OUT.S,diagonal(repeated-dex),SELF:inside/S.OUT.S|S.OUT.S,INSIDE > SAME OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,S.OUT.O,SELF:inside/S.OUT.S|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|S.OUT.S,INSIDE > SAME OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,O.IN.S,SELF:inside/S.OUT.S|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|S.OUT.S,INSIDE > SAME OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,O.IN.O,SELF:inside/S.OUT.S|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|S.OUT.S,INSIDE > SAME OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,O.OUT.S,SELF:inside/S.OUT.S|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|S.OUT.S,INSIDE > SAME OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.S,O.OUT.O,SELF:inside/S.OUT.S|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|S.OUT.S,INSIDE > SAME OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,S.IN.S,SELF:inside/S.OUT.O|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|S.OUT.O,INSIDE > SAME OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,S.IN.O,SELF:inside/S.OUT.O|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|S.OUT.O,INSIDE > SAME OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,S.OUT.S,SELF:inside/S.OUT.O|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|S.OUT.O,INSIDE > SAME OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,S.OUT.O,SELF:inside/S.OUT.O|S.OUT.O,diagonal(repeated-dex),SELF:inside/S.OUT.O|S.OUT.O,INSIDE > SAME OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,O.IN.S,SELF:inside/S.OUT.O|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|S.OUT.O,INSIDE > SAME OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,O.IN.O,SELF:inside/S.OUT.O|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|S.OUT.O,INSIDE > SAME OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,O.OUT.S,SELF:inside/S.OUT.O|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|S.OUT.O,INSIDE > SAME OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,S.OUT.O,O.OUT.O,SELF:inside/S.OUT.O|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|S.OUT.O,INSIDE > SAME OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,S.IN.S,SELF:inside/O.IN.S|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|O.IN.S,INSIDE > OP IN [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,S.IN.O,SELF:inside/O.IN.S|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|O.IN.S,INSIDE > OP IN [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,S.OUT.S,SELF:inside/O.IN.S|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|O.IN.S,INSIDE > OP IN [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,S.OUT.O,SELF:inside/O.IN.S|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|O.IN.S,INSIDE > OP IN [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,O.IN.S,SELF:inside/O.IN.S|O.IN.S,diagonal(repeated-dex),SELF:inside/O.IN.S|O.IN.S,INSIDE > OP IN [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,O.IN.O,SELF:inside/O.IN.S|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|O.IN.S,INSIDE > OP IN [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,O.OUT.S,SELF:inside/O.IN.S|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|O.IN.S,INSIDE > OP IN [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.S,O.OUT.O,SELF:inside/O.IN.S|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|O.IN.S,INSIDE > OP IN [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,S.IN.S,SELF:inside/O.IN.O|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|O.IN.O,INSIDE > OP IN [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,S.IN.O,SELF:inside/O.IN.O|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|O.IN.O,INSIDE > OP IN [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,S.OUT.S,SELF:inside/O.IN.O|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|O.IN.O,INSIDE > OP IN [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,S.OUT.O,SELF:inside/O.IN.O|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|O.IN.O,INSIDE > OP IN [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,O.IN.S,SELF:inside/O.IN.O|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|O.IN.O,INSIDE > OP IN [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,O.IN.O,SELF:inside/O.IN.O|O.IN.O,diagonal(repeated-dex),SELF:inside/O.IN.O|O.IN.O,INSIDE > OP IN [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,O.OUT.S,SELF:inside/O.IN.O|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|O.IN.O,INSIDE > OP IN [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.IN.O,O.OUT.O,SELF:inside/O.IN.O|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|O.IN.O,INSIDE > OP IN [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,S.IN.S,SELF:inside/O.OUT.S|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|O.OUT.S,INSIDE > OP OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,S.IN.O,SELF:inside/O.OUT.S|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|O.OUT.S,INSIDE > OP OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,S.OUT.S,SELF:inside/O.OUT.S|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|O.OUT.S,INSIDE > OP OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,S.OUT.O,SELF:inside/O.OUT.S|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|O.OUT.S,INSIDE > OP OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,O.IN.S,SELF:inside/O.OUT.S|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|O.OUT.S,INSIDE > OP OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,O.IN.O,SELF:inside/O.OUT.S|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|O.OUT.S,INSIDE > OP OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,O.OUT.S,SELF:inside/O.OUT.S|O.OUT.S,diagonal(repeated-dex),SELF:inside/O.OUT.S|O.OUT.S,INSIDE > OP OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.S,O.OUT.O,SELF:inside/O.OUT.S|O.OUT.O,off-diagonal(ordered-pair),SELF:inside/O.OUT.O|O.OUT.S,INSIDE > OP OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,S.IN.S,SELF:inside/O.OUT.O|S.IN.S,off-diagonal(ordered-pair),SELF:inside/S.IN.S|O.OUT.O,INSIDE > OP OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,S.IN.O,SELF:inside/O.OUT.O|S.IN.O,off-diagonal(ordered-pair),SELF:inside/S.IN.O|O.OUT.O,INSIDE > OP OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,S.OUT.S,SELF:inside/O.OUT.O|S.OUT.S,off-diagonal(ordered-pair),SELF:inside/S.OUT.S|O.OUT.O,INSIDE > OP OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,S.OUT.O,SELF:inside/O.OUT.O|S.OUT.O,off-diagonal(ordered-pair),SELF:inside/S.OUT.O|O.OUT.O,INSIDE > OP OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,O.IN.S,SELF:inside/O.OUT.O|O.IN.S,off-diagonal(ordered-pair),SELF:inside/O.IN.S|O.OUT.O,INSIDE > OP OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,O.IN.O,SELF:inside/O.OUT.O|O.IN.O,off-diagonal(ordered-pair),SELF:inside/O.IN.O|O.OUT.O,INSIDE > OP OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,O.OUT.S,SELF:inside/O.OUT.O|O.OUT.S,off-diagonal(ordered-pair),SELF:inside/O.OUT.S|O.OUT.O,INSIDE > OP OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
