person_id,person_name,country,first_year,last_year,event_count,placement_count,bap_member,bap_nickname,bap_induction_year,fbhof_member,fbhof_induction_year,freestyle_sequences,freestyle_max_add,freestyle_unique_tricks,freestyle_diversity_ratio,signature_trick_1,signature_trick_2,signature_trick_3
dba666fb-2020-5d0d-be8d-c4eb41fab3e5,Rick Rutter,United States,1998,1998,1,1,0,,,0,,,,,,,,
069f0cd5-e306-5fff-a003-a6f15f94931a,Rick Scaffel,,,,1,1,0,,,0,,,,,,,,
61d2a963-25d2-56b4-a87b-c33222e3c217,Rick Shipley,United States,1982,1995,4,4,0,,,0,,,,,,,,
b89ffd7d-baca-505a-817b-26ca368a432a,Ricky Hennessy,,,,1,2,0,,,0,,,,,,,,
ab216b72-e80d-526e-ba50-e8dd93866623,Ricky Moran,United States,2003,2004,3,5,0,,,0,,1,6.0,1,0.5,whirl,,
a3c5bb8d-4ab8-5648-9013-6953e28033d4,Rico,,,,,,,,,,,,,,,,,
2940a26f-c0f6-5519-a300-daf2d1b363b7,Rico Boehme,,,,,,,,,,,,,,,,,
7615cbad-eda1-5a2a-bff6-f63e883433e9,Rico Böhme,Germany,2003,2003,2,2,0,,,0,,,,,,,,
30c0cf6e-04b2-5587-8652-fcf21f9289f1,Rico Frankenberg,,,,,,,,,,,,,,,,,
19b30a66-9d7c-548d-bd30-d10c28b816bf,Riffaud,,,,,,,,,,,,,,,,,
8bfb50d1-460d-5b18-a567-96df441d9066,Rikke Villadsen,Germany,2003,2003,2,2,0,,,0,,,,,,,,
218b51ae-f5be-5230-bb26-10aa2981036c,Riku Ahola,Finland,2005,2006,4,5,0,,,0,,,,2,1.0,symposium,swirl,
41473633-e6b0-5541-88ec-07e7b0ecea3b,Riku Kosonen,Finland,2011,2013,2,4,0,,,0,,,,,,,,
21c79404-04ed-5d29-81e5-8e5ea50b4ab4,Riku Sallinen,Finland,2002,2002,1,1,0,,,0,,,,,,,,
f409e80d-105c-50f6-8e5a-019b1496b69e,Riku Sarja,,,,1,1,0,,,0,,,,,,,,
487518fc-f008-54fd-9772-bd7b3d51df49,Riley Forbes,Canada,2001,2001,1,1,0,,,0,,,,,,,,
aa072ca1-bc85-5550-bd94-1d2ae96a22e1,Rip Walk,,,,,,,,,,,,,,,,,
8a7d1d7e-666f-5779-a2b6-6b63ba8ab939,Ripped Warrior to Fog,,,,,,,,,,,,,,,,,
18be2801-f3c2-52ec-ab37-885532ef88b4,Ripwalk ducking osis torque,,,,,,,,,,,,,,,,,
f1a8a0e0-ef77-5b90-8904-518b0f15734c,Ripwalk pdx drifter torque,,,,,,,,,,,,,,,,,
2b77bf53-5fb8-57a3-a5c0-aa9b0b08434e,Rita Buckley,,,,3,4,0,,,1,1999,,,,,,,
c0bf849d-2701-56a8-8cf0-32d49a9471f8,Rob,,,,,,,,,,,,,,,,,
20d639b1-087f-5227-9eaa-6dd342d57439,Rob Adams,United States,1998,2017,32,56,0,,,0,,,,,,,,
cc6e5b23-89ff-5194-ae25-e5efb1acce40,Rob Collins,United States,2000,2000,1,2,0,,,0,,,,,,,,
4666b60c-eadb-5238-88ef-146acf5d5003,Rob Creed,United States,2010,2010,1,1,0,,,0,,,,,,,,
4466afbd-a8d2-59c8-a46b-1108c4f1ea10,Rob Creel,United States,2006,2014,9,23,0,,,0,,,,1,1.0,mirage,,
02e78072-c966-56b4-8a92-f64bb3b778cd,Rob Fuller,Canada,2003,2003,1,1,0,,,0,,,,,,,,
6842b20a-a927-5b6b-9501-4fae0e547a1f,Rob McCloskey,United States,1985,2023,21,34,0,,,0,,,,,,,,
799a2dcf-b6c7-5f09-932f-65c4210790f1,Rob McClosky,,,,,,,,,,,,,,,,,
8a717881-7bc3-5469-8983-dc2d83ca8191,Rob Sorenson,,,,,,,,,,,,,,,,,
48af39a7-ec96-5d6d-a086-8e12fe0fdf06,Rob Woodhull,,,,1,1,0,,,0,,,,,,,,
4267c3df-e72e-55df-bc9e-d2f2428c2fa6,Robbie Robinson,United States,2004,2004,1,5,0,,,0,,,,,,,,
290519a0-7c5d-5068-98a5-ec9f8847801f,Rober Lavign,United States,2000,2000,1,1,0,,,0,,,,,,,,
4192a059-812a-543b-a322-337c9af6d07b,Robert,,,,,,,,,,,,,,,,,
282ea81a-5815-5a15-9842-ee2ad6e2047e,Robert Conover,,,,1,1,0,,,1,,,,,,,,
b20bec33-66d4-5ea4-8f90-0c034479366f,Robert Creel,United States,2004,2011,11,19,0,,,0,,,,,,,,
eacb44bf-6a26-593e-af9f-e5e7a579a84f,Robert Johnson,United States,2003,2003,1,1,0,,,0,,,,,,,,
f569a985-6548-5b3d-9322-5e2c764bcc11,Robert Lavigne,Canada,1999,2025,27,44,0,,,0,,,,,,,,
5c4ccb6b-44db-514e-bbfb-d41d5f855b75,Robert Lee,United States,1998,1998,1,1,0,,,0,,,,,,,,
7bc685c0-1903-5a2c-a906-a0e98e989516,Robert Lee Mistretta,United States,1999,1999,1,1,0,,,0,,,,,,,,
ee8e255e-6816-5c34-be9b-bbb639e73d8a,Robert McCloskey,,,,,,,,,,,,,,,,,
2b39a2d9-e069-5a44-8333-ba58e33b13b5,Robert Mistretta,,,,1,1,0,,,0,,,,,,,,
1c038a94-fbae-551a-bb0e-45ad58ea989b,Robert Nicholson,,,,0,0,0,,,0,,,,,,,,
c358d66d-3f67-56fa-b31e-879ad4770c6d,Robert Riefer,United States,1997,1997,1,2,0,,,0,,,,,,,,
97832768-e3dd-5ad2-9599-b6c77c4e8361,Robert Szymański,Poland,2007,2007,1,1,0,,,0,,,,,,,,
1e0b23ba-b14d-5b8b-8539-f966780da7e1,Robert Vaillancourt,Canada,2007,2007,1,2,0,,,0,,,,,,,,
d0951c70-67d5-5639-aca8-fa3b2f79b1c4,Robert Walter,Germany,2003,2003,1,1,0,,,0,,,,,,,,
2be1eb36-7b4c-582a-a402-8f313efa2d75,Roberto Abel,Venezuela,2011,2011,1,3,0,,,0,,,,,,,,
cd277323-fc63-5adf-bb0c-e05ab57a46e8,Roberto Da Silva,Venezuela,2009,2023,21,46,0,,,0,,,,,,,,
ea1f2969-41a0-5c66-a82d-66b2ef15eb95,Roberto Martinez,,,,,,,,,,,,,,,,,
5f793fd9-c382-5b8f-97e7-16e2a365ab6d,Roberts,,,,,,,,,,,,,,,,,
59b40bef-afec-528e-8377-50fa9557f4a9,Robin,,,,,,,,,,,,,,,,,
3930e1d8-986b-5a54-9caf-d69832ffcad9,Robin Pchel,,,,,,,,,,,,,,,,,
3c50ab0f-2056-50ce-a5f2-c7c95e96702f,Robin Puchel,Germany,2006,2022,28,33,0,,,0,,,,,,,,
50976d65-b674-5423-a4fb-543936e4e95b,Robin Puechel,,,,,,,,,,,,,,,,,
97ae849f-d1ca-5325-b17c-aa1c1d1da4bf,Robin P¸chel,,,,,,,,,,,,,,,,,
d4b1cb15-a3ab-5542-9840-6ffc6c8215bc,Robin Püchel,,,,,,,,,,,,,,,,,
71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,France,2005,2010,11,30,0,,,0,,,,,,,,
371ac798-7034-58a7-b561-e18ae290854c,Roddy Esposito,United States,2001,2001,1,3,0,,,0,,,,,,,,
15e282b0-f5dd-5aa4-af44-808135c21307,Rodolfo Vivas Barrera,Venezuela,2011,2012,2,4,0,,,0,,,,,,,,
8ea8c86f-a4cb-51ca-9f95-c84b3df1b655,Roger,,,,,,,,,,,,,,,,,
c4adef73-b6ff-5958-898f-741b59e30d93,Roger Stimson,,,,1,1,0,,,0,,,,,,,,
31409cee-592a-566f-b11b-436da17e287e,Roman (RUS) Belozerov,,,,,,,,,,,,,,,,,
6475947a-0492-51ea-b78b-37f3ae73b39c,Roman Belozerov,,,,,,,,,,,,,,,,,
37844c75-3ef3-5567-a289-9b6bd07fdfe4,Roman Belozerovin,Finland,2006,2013,5,6,0,,,0,,,,,,,,
4a0bd358-b522-5007-a78b-41e0e839b718,Roman Gornitskiy,Finland,2007,2012,3,5,0,,,0,,,,,,,,
605a854a-b42f-5328-b676-b3206036773e,Roman Gornitsky,,,,,,,,,,,,,,,,,
d5f5db2b-ce60-529e-a488-cf14e8dfdeee,Roman Huber,Austria,2005,2019,10,18,0,,,0,,1,11.0,3,1.0,blender,torque,whirl
3ac917ba-49ff-514c-a2ea-f61971b08e72,Romie Williams,,,,1,1,0,,,0,,,,,,,,
2d10b5ee-f9d9-5f7c-84c1-f830275ddcf1,Ron Babot,United States,1997,2001,2,3,0,,,0,,,,,,,,
6173c885-24ce-5a3c-a3ea-0581dc64d78e,Ron Green,Missouri,1985,1985,1,1,0,,,0,,,,,,,,
ed4e4a24-8211-5cd8-a49c-204e343e4b60,Ron King,,,,1,1,0,,,0,,,,,,,,
4fdb99cb-c232-5cab-8b28-0f4990437ffa,Ronald Añez,,,,,,,,,,,,,,,,,
eb607281-73de-5a25-962f-f507d49e01bb,Ronald Ańez,Venezuela,2010,2010,1,1,0,,,0,,,,,,,,
3c0be1ae-b4d4-5551-b058-bc7bf0c8914e,Ronald Ańez Mora,,,,,,,,,,,,,,,,,
716a6237-eeaa-5638-a961-ae1ede843d69,Ronald Varilla,,,,,,,,,,,,,,,,,
227a2147-f902-539d-8ae6-28892a4cecfb,Ronald Varillas Sandoval,Venezuela,2011,2011,1,2,0,,,0,,,,,,,,
54faf012-692b-550b-8b48-88b2078b6046,Ronald Varillas Sandoval,,,,,,,,,,,,,,,,,
7e637083-6f7a-5837-a6b6-0ddd540a78d3,Ronnie Rodriguez,United States,2010,2011,2,3,0,,,0,,,,,,,,
39dac0e1-9d56-515a-b0a9-2c64055c08e8,Ronny Schimmel,France,2014,2014,1,2,0,,,0,,1,5.0,3,1.0,ducking mirage,clipper,mirage
07f357cd-a093-541c-873b-48160feace4a,Rooted Symposium Reverse Whirl,,,,,,,,,,,,,,,,,
e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,Canada,2005,2025,16,29,0,,,0,,2,7.0,9,0.818,pixie,torque,stepping
b7d34e83-8e42-5007-8c3a-0fab964e1160,Rorz,,,,0,0,0,,,0,,,,,,,,
aead8297-0048-5100-800e-f3074753008e,Rosen,,,,,,,,,,,,,,,,,
f7443a1b-7a71-5085-ba8e-3aa06d6ea98d,Rosen Kirov,,,,1,1,0,,,0,,,,,,,,
21aff1eb-8eee-5870-b16b-d22012a6970a,Rosen Kyrta,Bulgaria,2008,2023,20,37,0,,,0,,,,,,,,
a1edcc94-aa75-5bc5-b305-937ffdd557ae,Rosen Pelovski,,,,1,1,0,,,0,,,,,,,,
4b756746-6f76-5a5e-bc32-17361df66622,Rosen Rusev,Bulgaria,2009,2025,12,21,0,,,0,,,,,,,,
57fe320f-350a-5ab2-8d52-5a3c902f0bc2,Ross Irwin,,,,1,1,0,,,0,,,,,,,,
f959af38-824c-56dd-a739-3a60dc849302,Rousseau,,,,,,,,,,,,,,,,,
3de01059-2378-5f56-910f-08e61f3294a1,Roy Klein,Denmark,2011,2015,3,7,0,,,0,,1,4.0,6,0.857,pixie,ducking,legover
66524d4c-4b3c-5ef9-80bf-8ae778d9b662,Roy Newman,United States,1998,2001,3,3,0,,,0,,,,,,,,
1eac632e-bc41-5f3e-887b-1dcf6282f8d4,Rumen Georgiev,,,,1,1,0,,,0,,,,,,,,
5b167927-eb2b-517d-86ff-73c3778feb1a,Rune Lau Petersen,Denmark,2003,2006,3,3,0,,,0,,,,,,,,
78945059-aa53-516c-9067-5b0fc2af3609,Rusev,,,,,,,,,,,,,,,,,
7191f8b6-1c63-5302-8561-e647f1d5c03b,Russ,,,,,,,,,,,,,,,,,
2a58b268-af02-5f93-9ea7-7e1e4fb5341e,Russ Arsenault,,,,,,,,,,,,,,,,,
53c87bee-1858-5bbe-bf79-cf1cac7f58dd,Russ Arseneault,,,,,,,,,,,,,,,,,
a5b82f3c-dc9e-530a-a41f-b6cc91ed593c,Russ Thomas,,,,1,1,0,,,0,,,,,,,,
a012bafd-6d10-5ced-b604-d05c9a73cbb2,Russ Willi,,,,2,2,0,,,0,,,,,,,,
b3ba099d-9a85-5bf9-af10-de1357ae8e4e,Russel Arsenault,,,,,,,,,,,,,,,,,
7f49f9b3-173c-5567-920f-0e4434a7d317,Russell,,,,,,,,,,,,,,,,,
d87ff387-94d5-5698-a3fb-73eedee190da,Russell Arsenault,,,,,,,,,,,,,,,,,
fe600dcf-025a-54ac-a7da-f20f4101ede8,Russell Arseneault,Canada,2004,2025,16,20,0,,,0,,,,,,,,
639ad508-eca6-5541-bd75-ae49c1794224,Russell Nelson,,,,1,1,0,,,0,,,,,,,,
1d9c3960-734e-579e-9fb7-893ee52e7936,Russell Thomas,Czech Republic,2013,2014,5,7,0,,,0,,,,,,,,
a10fa54f-eadb-5842-8df1-fdca1920e7e7,Ruth Osterman,United States,1985,1985,3,5,0,,,0,,,,,,,,
3dc01a0d-3803-57fa-ae42-70dc1f5d5f0d,Ryan,,,,,,,,,,,,,,,,,
fc13a614-47e6-5347-b33c-7baf1dd14961,Ryan Burt,United States,2000,2000,1,1,0,,,0,,,,,,,,
a0d7e75d-6bbc-5760-8aca-993e7a59d646,Ryan Cummings,France,2000,2000,1,1,0,,,0,,,,,,,,
6e0f96c0-fef0-57fd-b312-a9fc5f5b8f58,Ryan Davies,United States,2007,2007,1,1,0,,,0,,,,,,,,
61b45a55-c4a3-5127-9d93-bee5d0165200,Ryan DiAngioletti,,,,1,1,0,,,0,,,,,,,,
ebbab34d-36f8-541b-9151-362cbe66b96e,Ryan Donohoe,United States,1997,2002,2,2,0,,,1,,,,,,,,
2f132bc2-3b57-5af9-83f2-cd55afd474b3,Ryan Jackson,New Zealand,2000,2000,1,1,0,,,0,,,,,,,,
0038e0c1-707c-529e-8f97-905a75cadd6a,Ryan Kament,United States,2007,2007,1,2,0,,,0,,,,,,,,
6ae7f759-6a93-526f-a891-4db99ee0d14f,Ryan McKillip,United States,2002,2002,1,1,0,,,0,,,,,,,,
d646e6ae-5d43-5687-b380-d019d69b0f33,Ryan Miller,United States,2025,2025,1,3,0,,,0,,,,,,,,
d3721e3e-5868-5aa0-b0ac-ad62cec21842,Ryan Morris,United States,2015,2021,6,6,0,,,0,,,,,,,,
4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,United States,1997,2004,24,40,1,Regulator,1997,0,,2,11.0,3,0.75,blurry whirl,paradox symposium whirl,whirl
25f072a2-f905-5c6d-b352-da6b0344e28d,Ryan Richardson,United States,2010,2010,1,2,0,,,0,,,,,,,,
bfad7157-6d44-5f09-b10f-8d83aa9456c1,Ryan Sanders,United States,1998,1998,2,2,0,,,0,,,,,,,,
c3cc9e6f-32a9-5c44-a077-6b59116f8454,Ryan Seath,Canada,2004,2004,1,1,0,,,0,,,,,,,,
13d9cfe7-c087-5ad6-9593-7e7f6ef73a74,Ryan Tamblyn,,,,1,1,0,,,0,,,,,,,,
8519ad8c-7103-5eee-97c4-a08a9895da57,Ryan Thomas,United States,2003,2015,8,21,0,,,0,,,,,,,,
4831bc0c-ab3d-5bd2-b449-1956dc485db5,Ryan Woodring,Canada,2000,2000,1,1,0,,,0,,,,,,,,
0ef6d8a6-61c7-5fda-9db2-bc6c97c5c87f,Rémy Pouliot,Canada,2002,2002,1,2,0,,,0,,,,,,,,
62bce1c2-2033-51c8-825d-b43fd478ab82,Répási Csaba,,,,1,2,0,,,0,,3,9.0,7,1.0,paradox whirl,blurry whirl,spinning
254a9b38-b05d-5ad3-a7d4-1eb56ef539e7,Róg Michał,,,,,,,,,,,,,,,,,
14c4e020-4311-5379-a877-a28e70a856f9,S DOREN,,,,,,,,,,,,,,,,,
25363100-1ac1-5bd7-9e5e-2cccbfa139fb,S Durfee,,,,,,,,,,,,,,,,,
bc83226e-9947-5213-a4a6-9014419545de,S Goldberg,,,,,,,,,,,,,,,,,
3bb092a6-7909-53f2-95e5-7ba03a1111c3,S Jani,,,,,,,,,,,,,,,,,
6bddc183-958c-506a-b6d7-ff33acc14514,S NICOL,,,,,,,,,,,,,,,,,
07477843-46c0-5e2e-93f0-548e8ce54963,S Smith,,,,,,,,,,,,,,,,,
e160f59f-1cf2-57d9-a65a-3a5271dcf503,S Yani,,,,,,,,,,,,,,,,,
39775ae9-a083-58d7-82f2-74f163ebbbb6,S. Cloutier,,,,,,,,,,,,,,,,,
e997d794-c827-561a-ac46-89263b5ce4fe,S. Comeau,,,,,,,,,,,,,,,,,
5e14f0b6-1fde-596b-87b0-c3b5809cc4d1,S. Duchesne,,,,,,,,,,,,,,,,,
32b5a5a9-b036-5d24-bdc5-3c361004f53d,S. Johnson,,,,,,,,,,,,,,,,,
d1b6a22f-db3c-5f02-92db-3c29c0511b91,S. Miller,,,,,,,,,,,,,,,,,
1ada1e4f-3524-5e68-b223-404f36947969,S.Comeau,,,,,,,,,,,,,,,,,
950b01f3-fe1d-511c-b931-7787545a52ee,S.Cook,,,,,,,,,,,,,,,,,
304a1050-6f07-5b96-ad32-69fb2c2e1ae1,S.Macfersan,,,,,,,,,,,,,,,,,
567801c4-732e-5e4c-803f-3343c05800a6,S.O'Leary,,,,,,,,,,,,,,,,,
662f438d-0318-5236-a78e-d9a779cf8964,SC),,,,,,,,,,,,,,,,,
aa161925-f9d5-5892-af37-7c36f298564b,SUI) and,,,,,,,,,,,,,,,,,
f1234968-06fc-5147-9a98-196592cd72f8,Sabrina Weiss,France,2000,2000,1,1,0,,,0,,,,,,,,
62996356-16b9-5ac6-9f3b-0c53efb13e52,Sacktreter Frankenberg,,,,0,0,0,,,0,,,,,,,,
eda693e2-258b-595c-b7d1-af67657564ce,Sage Woodmansee,United States,1998,2014,13,23,0,,,0,,,,,,,,
b0d9cc85-7974-55b2-918a-538fc48484e4,Saiid Shaheen,Global,2021,2021,1,1,0,,,0,,1,10.0,4,1.0,ducking butterfly,torque,pixie
19036be0-c1ff-5976-b3e3-df127294a148,Sailing Mirage,,,,,,,,,,,,,,,,,
baf7e83e-842d-5289-a53d-0478dd5c37cb,Sain Palacios,,,,,,,,,,,,,,,,,
bc11dcb6-297b-5dcf-9d6a-84f9bf89c5d7,Sain Palencia,,,,,,,,,,,,,,,,,
eb2c89c2-429a-566f-b895-591450bddade,Saint Palencia,Venezuela,2015,2024,5,8,0,,,0,,,,,,,,
a7b5d479-6c69-58fe-be82-ecef17c80069,Sakarias Liukko,Finland,2001,2012,41,62,0,,,0,,,,,,,,
143a49ac-05e9-538e-bca0-c416d6fecb30,Sal Moreno,United States,1999,1999,1,1,0,,,0,,,,,,,,
5bb806bc-e888-5e6e-aa58-2fabb929ce07,Sam Barker,United States,1999,1999,1,1,0,,,0,,,,,,,,
fc4f71ad-edf0-5d7a-8097-610b82e4f4c5,Sam Cloutier,United States,2004,2007,2,3,0,,,0,,,,,,,,
95c181e2-ed8a-52bc-934c-cdf27acb1372,Sam Colclough,United States,1999,2001,5,7,0,,,0,,,,,,,,
b732ea17-a94a-53de-a147-e6bf50232c5e,Sam Conlon,,,,,,,,,,,,,,,,,
bf902030-c943-57e8-9619-7ba5e237527e,Sam Gregory,United States,1999,2009,14,25,0,,,0,,,,,,,,
f9efb4b2-6fc3-50fd-94a7-1340eb99f789,Sam Hogan,United States,2017,2017,2,2,0,,,0,,,,,,,,
85540ece-dbea-5e53-9411-a6f5489d42fe,Sam Hufschmid,Switzerland,2005,2005,1,1,0,,,0,,,,,,,,
bbe820ff-f7f4-57c0-a254-efca1bbe33b0,Sam Maleki,Germany,1999,2025,32,49,0,,,0,,,,,,,,
18b95c98-9221-5e29-be20-bbb408dc435c,Sam Meyers,,,,1,1,0,,,0,,,,,,,,
a8192372-585c-59bf-972d-73da625e3ead,Sam O'Leary,New Zealand,2000,2000,1,1,0,,,0,,,,,,,,
e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,United States,2007,2007,2,4,0,,,0,,2,12.0,7,0.778,paradox torque,fog,butterfly
d8643200-9610-52ea-879f-c30d9fc1f847,Sam Pride,United States,2002,2002,1,1,0,,,0,,,,,,,,
e3e0e71b-67ce-5554-9ee2-492dd2f59b5b,Sam Pride (Augusta,,,,,,,,,,,,,,,,,
185b7ba2-1d7b-5262-9ab2-693f73df5224,Sam maaleki,,,,,,,,,,,,,,,,,
ff744d13-860e-5ab6-8920-dac66414b828,Samantha Conlon,United States,1981,2003,15,25,0,,,1,2004,,,,,,,
9d47f2e0-3bab-5f8f-8af4-ff37090b7f0a,Samantha Conlon (San Francisco,,,,,,,,,,,,,,,,,
25d852e1-8cfe-5c86-a18c-0cb1b61b0942,Sami Hirvonen,Finland,2000,2000,1,1,0,,,0,,,,,,,,
ecfcea17-316e-5db0-bfdd-a74b08da29a6,Sami Ruohonen,,,,,,,,,,,,,,,,,
51f975ec-b4dc-56c7-b3f0-954fa40eb7c1,Samppa Hynninen,Finland,2013,2014,3,6,0,,,0,,,,,,,,
b7652d72-1535-5538-8b77-fc90a9ac6b2e,Sampsa Purhonen,Finland,2003,2003,3,3,0,,,0,,,,,,,,
b28a6b0f-303f-595f-8f1e-3dc7837863b8,Samu Ahola,Finland,2006,2025,14,24,0,,,0,,,,,,,,
e5b5852c-6792-5d2b-a8e6-b754be9ae2bd,Samuel Cloutier,United States,2008,2010,11,16,0,,,0,,,,,,,,
211b46a9-0fde-5078-b6c9-84279153fe12,Samuel Hogan,United States,2018,2023,2,2,0,,,0,,,,,,,,
18dbd652-0627-582b-b569-2421ab15a9b8,Samuel Hufschmid,,,,,,,,,,,,,,,,,
36d4df82-6354-54fe-b2fe-da3383ca536a,Samuel Hufschmidt,France,2001,2009,11,14,0,,,0,,,,,,,,
c57afdbe-f73a-5740-a2d3-0ec71764ee18,Samuel Jobin,Canada,2000,2001,4,5,0,,,0,,,,,,,,
7d504d1c-b9ad-5251-b1c3-2e1bbf7bc3a2,Samuli Viitanen,Finland,1999,2002,8,10,0,,,0,,,,,,,,
cdc05db4-2009-529b-9e52-df654a98f721,Sandor Berko,Poland,2023,2023,1,3,0,,,0,,,,,,,,
a38904c5-3972-5325-8c21-c59f7fe45388,Sandra Kostrzewa,,,,2,2,0,,,0,,,,,,,,
02679bd0-95eb-5551-ba97-b4bdf21cf2f8,Sandro,,,,,,,,,,,,,,,,,
b1905548-0ada-590b-8d3b-3264d4e49e99,Santeri Karvinen,Finland,2004,2025,42,105,0,,,0,,1,12.0,4,1.0,eggbeater,fusion,torque
37c509ab-bd14-573f-98d9-bef704edcfab,Santeri Westerlund,Finland,2000,2000,1,1,0,,,0,,,,,,,,
a45f5dcc-bd65-5a34-9e04-33693e4b9ab4,Santtu Kaasalainen,Finland,2002,2002,1,1,0,,,0,,,,,,,,
fa13c9ad-9cc4-5f2d-837f-cece936326bb,Sara Franco Conejero,Spain,2011,2011,1,1,0,,,0,,,,,,,,
45bf90d1-02c9-5b0a-b5ba-148f40e76551,Sara Gardephe,United States,2008,2008,1,1,0,,,0,,,,,,,,
1733c7a5-b516-5d8e-9261-4ff1f26a2ee6,Sara-Maude Duguay,,,,,,,,,,,,,,,,,
50375647-fb1f-51ac-88cd-e7b182667b68,Sarah Femmel,United States,2010,2025,12,37,0,,,0,,,,,,,,
84897bb3-ffc8-5634-a0f2-199c54b0c457,Sarah George,,,,2,3,0,,,0,,,,,,,,
f39d19b2-4332-5e76-adf3-1560a32ef8af,Sarah Hagen,United States,2025,2025,1,2,0,,,0,,,,,,,,
68d3247d-c0f9-520e-8c74-87a418aa90e1,Sarah Kessel,France,2008,2008,3,9,0,,,0,,,,,,,,
9ac2fa9a-75e7-5c2e-854a-45b2d9d8b3b6,Sasha Smirnov,Germany,2008,2009,5,14,0,,,0,,,,,,,,
70d61584-2b08-5651-b2a0-27ffb282d9a9,Saturday,,,,,,,,,,,,,,,,,
1bfe5c1e-d634-56e4-845a-582ee0a2c941,Saulo Goncalves,,,,1,1,0,,,0,,,,,,,,
e22df726-5c62-54b5-a3ac-d131bdba16f0,Savanna Jay,United States,2002,2002,1,1,0,,,0,,,,,,,,
a31d933e-cf3d-5f8b-a838-fc9f36bc2ff2,Sbastien Duchesne,,,,,,,,,,,,,,,,,
56d75288-c820-543e-8bf6-e90c1a5d89e0,Sbastien Maillet,,,,,,,,,,,,,,,,,
b63810ad-c7be-51ad-b254-a1967410d94c,Sceniowski,,,,,,,,,,,,,,,,,
2c8116d2-fffe-572c-8d3b-fbc00b74e72a,Scheuermann,,,,,,,,,,,,,,,,,
9c309b50-e231-5b27-b078-09f69c519b57,Schlapfer,,,,,,,,,,,,,,,,,
216783af-8a48-5924-8949-4deef33d6022,Schmidt,,,,,,,,,,,,,,,,,
2e38a1c4-a7c1-5cd6-81a2-f84c532211b3,Schmidt Matthias,Colombia,2004,2023,4,4,0,,,0,,,,,,,,
c1d869df-d98e-53bd-9082-46357ae8ae50,Schnack,,,,,,,,,,,,,,,,,
5a5414de-6faa-593b-9abb-a4fbc72aed42,Schrickel,,,,,,,,,,,,,,,,,
9fbb9e7b-55b2-5c6f-a483-eb7ed8aef42d,Schrötzer,,,,,,,,,,,,,,,,,
f006ef3c-1057-5c0e-91ab-61d66ecc6d16,Schönhuber,,,,,,,,,,,,,,,,,
49a112df-0c0f-5f17-bf3f-727800044f26,Scot Hansen,United States,1999,2014,31,40,0,,,0,,,,,,,,
666a999f-ca5c-5d15-97f4-27abeb8ac5af,Scott Behmer,United States,2007,2008,3,4,0,,,0,,,,,,,,
e1b0b026-9914-5ebb-8321-fe835ac96c25,Scott Bevier,United States,1999,2010,18,32,0,,,0,,,,1,1.0,blurry whirl,,
0a07a4f9-fe7b-55d9-a9ee-0f50b6d8e277,Scott Chain,United States,1999,1999,1,2,0,,,0,,,,,,,,
777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,United States,1982,1983,9,11,0,,,1,2000,,,,,,,
274d2f51-e2d5-5458-be40-6b9211ff813e,Scott Davidson,United States,1997,2025,35,55,1,Enlightener,1995,1,2006,,,,,,,
26351535-796a-591d-be9f-b15619e7ff4d,Scott Davidson (Chicago,,,,,,,,,,,,,,,,,
cd035f70-1e6d-5620-b8eb-bf5809c756ab,Scott Durfee,United States,2003,2010,4,7,0,,,0,,,,,,,,
ff11acf4-ec1e-5574-b33d-febf3bbd0bf6,Scott Ellenberger,Canada,2000,2007,5,13,0,,,0,,,,1,1.0,smear,,
22e48513-6570-5a52-b6cf-474bdcb80827,Scott Ellis,United States,2004,2004,1,1,0,,,0,,,,,,,,
3c6a8d85-cbbb-5108-9477-2aa052d05a2e,Scott Fitzmorris,United States,1997,1997,1,1,0,,,0,,,,,,,,
96ebcceb-69c1-57a4-aa46-9d7c52730c83,Scott Hartyl,United States,1985,1985,1,1,0,,,0,,,,,,,,
4cbf790d-c542-5318-9337-ee3dfd539ff1,Scott Hughes,,,,3,3,0,,,0,,,,,,,,
fe716e5e-2f95-5ced-bb8a-43d7f7abef27,Scott Jenda,Washington,1985,1985,1,3,0,,,0,,,,,,,,
d3c8ebb4-8d08-5684-8f07-11c843e6c4f1,Scott K,Australia,2003,2003,1,1,0,,,0,,,,,,,,
e2918571-8f01-52ff-a4dd-375586168aca,Scott McCarthy,United States,2000,2000,1,2,0,,,0,,,,,,,,
37b8fdc8-d3ca-51c9-99e0-50c37560ff38,Scott McManus,United States,1997,1997,1,2,0,,,0,,,,,,,,
53335424-f4eb-5933-8b9b-939b6f177ea2,Scott Milne,Canada,1997,2011,15,22,0,,,1,2007,,,,,,,
3be5c911-a6ba-59f1-998f-544066044a28,Scott Milne (BC) Jim Derricott,,,,,,,,,,,,,,,,,
cf2459ca-864c-581d-ab50-fa6d2e41c204,Scott Miner,United States,2002,2002,1,1,0,,,0,,,,,,,,
b1cf9309-3515-50ef-a450-de97015c6e73,Scott Turya,United States,1997,1997,1,1,0,,,0,,,,,,,,
