event_id,event_name,year,event_type,location,start_date,end_date,city,region,country,host_club,status,validation_status,num_placements,source_types,data_source
2010_german,12th Annual German Footbag Championships,2010,mixed,"Berlin, Germany",2010-11-13,2010-11-14,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,93,MIRROR,POST1997
2010_eurochamp_brussels,12th Annual IFPA European Footbag Championships - Brussels,2010,mixed,"Brussels, Brussels Capital Region, Belgium",2010-06-25,2010-06-27,Brussels,Brussels Capital Region,Belgium,Brussels Footbag Club,completed,N/A,161,MIRROR,POST1997
2010_1era_copa_venezuela,1era COPA VENEZUELA,2010,net,"Caracas, Miranda, Venezuela",2010-09-18,2010-09-19,Caracas,Miranda,Venezuela,X-PRO,completed,N/A,28,MIRROR,POST1997
2010_eastregion,2010 East Coast Footbag Championships,2010,net,"College Park, Maryland, United States",2010-05-22,2010-05-23,College Park,Maryland,United States,D.C. All-Stars,completed,N/A,20,MIRROR,POST1997
2010_green_chaos,2010 Green Cup Presented by Chaos,2010,net,"Lake Tahoe, California, United States",2010-07-24,2010-07-28,Lake Tahoe,California,United States,Chaos Footbag Club,completed,N/A,18,MIRROR,POST1997
2010_mud_island_belt,2010 Mud Island Belt Presented by Memphis Footworks,2010,net,"Memphis, Tennessee, United States",2010-04-10,2010-04-11,Memphis,Tennessee,United States,Memphis Footworks,completed,N/A,30,MIRROR,POST1997
2010_nyj_midwest,2010 NYJ/Midwest Regionals Footbag Championships,2010,freestyle,"Chicago, Illinois, United States",2010-12-18,2010-12-20,Chicago,Illinois,United States,MIDWEST FOOTBAG ASSOCIATION,completed,N/A,12,MIRROR,POST1997
2010_southern,2010 Southern Regional Footbag Championships,2010,mixed,"Houston, Texas, United States",2010-05-01,2010-05-02,Houston,Texas,United States,Houston Skyliners Footbag Club,completed,N/A,12,MIRROR,POST1997
2010_usopen_portland,2010 U.S. Open Footbag Net Championships,2010,net,"Portland, Oregon, United States",2010-06-26,2010-06-27,Portland,Oregon,United States,NPR,completed,N/A,47,MIRROR,POST1997
2010_copa_pro,2da. Copa X-PRO,2010,net,"Caracas, Capital District, Venezuela",2010-11-20,2010-11-21,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,22,MIRROR,POST1997
2010_worlds_oakland,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,2010,worlds,"Oakland, California, United States",2010-08-01,2010-08-07,Oakland,California,United States,,completed,N/A,194,MIRROR,POST1997
2010_windy_city,3rd Annual Windy City Cup,2010,net,"Chicago, Illinois, United States",2010-06-19,2010-06-20,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,23,MIRROR,POST1997
2010_nyfa_symposium,4th Annual NYFA Freestyle and Net Symposium,2010,mixed,"New York, United States",2010-05-29,2010-05-31,New York,,United States,New York Footbag Association,completed,N/A,38,MIRROR,POST1997
2010_campeonato_suramericano_de,4to Campeonato Suramericano de Footbag,2010,net,"Caracas, Capital District, Venezuela",2010-12-18,2010-12-21,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,56,MIRROR,POST1997
2010_footbagjam_warsaw,7th Annual Wilanow Footbag Open 2010,2010,mixed,"Warsaw, Masovian, Poland",2010-10-09,2010-10-10,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,39,MIRROR,POST1997
2010_austrian,Austrian Footbag Championships 2010,2010,freestyle,"Vienna, Austria",2010-12-10,2010-12-12,Vienna,,Austria,Footbag-Vienna,completed,N/A,26,MIRROR,POST1997
2010_czech,Czech Footbag Championship 2010,2010,mixed,"Hradec Králové, Czech Republic",2010-11-06,2010-11-06,Hradec Králové,,Czech Republic,,completed,N/A,17,MIRROR,POST1997
2010_fc_footstar_berlin,FC Footstar Berlin 12th Birthday Jam,2010,mixed,"Berlin, Germany",2010-01-16,2010-01-17,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,18,MIRROR,POST1997
2010_finnish,Finnish Footbag Championships,2010,mixed,"Jyväskylä, Central Finland, Finland",2010-09-17,2010-09-19,Jyväskylä,Central Finland,Finland,"Jyväskylän Footbag-klubi, JFK",completed,N/A,32,MIRROR,POST1997
2010_t_chira_copa,Footbag Táchira Cup (Copa Tachira),2010,net,"San Cristóbal, Táchira, Venezuela",2010-10-23,2010-10-24,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,18,MIRROR,POST1997
2010_again_in_zara,Footbag again in the Zara,2010,mixed,"Stara Zagora, Bulgaria",2010-03-13,2010-03-14,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,13,MIRROR,POST1997
2010_footcamp,Footcamp 2010,2010,net,"San Cristóbal, Táchira, Venezuela",2010-04-01,2010-04-03,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,26,MIRROR,POST1997
2010_frankfurt_anniversary,Frankfurt Footbag 10th Anniversary Jam,2010,net,"Frankfurt, Hesse, Germany",2010-03-05,2010-03-07,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,21,MIRROR,POST1997
2010_french,French Footbag Championships 2010,2010,mixed,"Montpellier, Occitanie, France",2010-07-03,2010-07-04,Montpellier,Occitanie,France,Icarus Footbag,completed,N/A,30,MIRROR,POST1997
2010_funtastik_summer,Funtastik Summer Classic,2010,mixed,"Harrisburg, Pennsylvania, United States",2010-09-04,2010-09-06,Harrisburg,Pennsylvania,United States,,completed,N/A,68,MIRROR,POST1997
2010_kick_volley_02,KICK VOLLEY 02,2010,net,"Montréal, Quebec, Canada",2010-04-17,2010-04-18,Montréal,Quebec,Canada,Association Québécoise de Footbag,completed,N/A,9,MIRROR,POST1997
2010_march_mayhem,March Mayhem 2010,2010,net,"Jyväskylä, Central Finland, Finland",2010-03-27,2010-03-28,Jyväskylä,Central Finland,Finland,"Jyväskylän Footbag-klubi, JFK",completed,N/A,7,MIRROR,POST1997
2010_naantalin_seudun_mestaruuskilpailut,Naantalin Seudun Mestaruuskilpailut,2010,net,"Naantali, Southwest Finland, Finland",2010-12-11,2010-12-11,Naantali,Southwest Finland,Finland,Footcraft,completed,N/A,4,MIRROR,POST1997
2010_orange_d_em,Net Orange Jam II (Net D¿em),2010,net,"Kraków, Lesser Poland, Poland",2010-09-04,2010-09-05,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,11,MIRROR,POST1997
2010_rnh_contest,RNH Contest 2010,2010,net,"Paris, Île-de-France, France",2010-06-05,2010-06-06,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,38,MIRROR,POST1997
2010_texas_state,Texas State Footbag Championships 2010,2010,mixed,"Austin, Texas, United States",2010-10-16,2010-10-17,Austin,Texas,United States,Austin Style Footbag Club - Texas Footbag League,completed,N/A,14,MIRROR,POST1997
2010_akisphere,"The AkiSphere 2010, presented by AKIQ",2010,net,"Montréal, Quebec, Canada",2010-07-02,2010-07-04,Montréal,Quebec,Canada,Aki Québec,completed,N/A,32,MIRROR,POST1997
2010_king_hill_aki,"The King of the Hill 2010, presented by Aki Québec",2010,net,"Montréal, Quebec, Canada",2010-05-29,2010-05-30,Montréal,Quebec,Canada,Aki Québec,completed,N/A,12,MIRROR,POST1997
2010_todexon_11,Todexon 11,2010,freestyle,"Prague, Czech Republic",2010-03-19,2010-03-21,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,14,MIRROR,POST1997
2010_turku,Turku Open 2010,2010,net,"Turku, Southwest Finland, Finland",2010-07-17,2010-07-18,Turku,Southwest Finland,Finland,Footcraft,completed,N/A,10,MIRROR,POST1997
2010_u_s,U. S. Open Freestyle Footbag Championships,2010,freestyle,"Vancouver, Washington, United States",2010-07-24,2010-07-25,Vancouver,Washington,United States,Sole Purpose,completed,N/A,30,MIRROR,POST1997
2010_footbagjam_stara_zagora,Urban Komba Footbag Open Footbag Jam,2010,mixed,"Stara Zagora, Bulgaria",2010-01-30,2010-01-31,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,13,MIRROR,POST1997
2010_wsf_mistrzostwa_pragi,WSF Mistrzostwa Pragi w Grze w Zoske,2010,mixed,"Warsaw, Masovian, Poland",2010-05-01,2010-05-02,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,50,MIRROR,POST1997
2010_zocha,Zocha Jam 2010,2010,mixed,"Wrocław, Lower Silesian, Poland",2010-12-04,2010-12-05,Wrocław,Lower Silesian,Poland,PSF Polish Footbag Association,completed,N/A,73,MIRROR,POST1997
2011_footbagjam_lausanne,10 years Pieds à Gilles - 7th Swiss Footbag Open,2011,net,"Lausanne, Vaud, Switzerland",2011-08-26,2011-08-28,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,41,MIRROR,POST1997
2011_polish,11th Annual Polish Footbag Championships 2011,2011,mixed,"Płońsk, Masovian, Poland",2011-08-19,2011-08-21,Płońsk,Masovian,Poland,Footbayerzy Footbag Club Nowe Miasto,completed,N/A,104,MIRROR,POST1997
2011_de_france_de,12e Open de France de Footbag,2011,mixed,"Paris, Île-de-France, France",2011-02-24,2011-02-27,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,104,MIRROR,POST1997
2011_german,13th Annual German Footbag Championships,2011,mixed,"Kiel, Schleswig-Holstein, Germany",2011-10-21,2011-10-23,Kiel,Schleswig-Holstein,Germany,Nordlicht Footbag Club e.V.,completed,N/A,87,MIRROR,POST1997
2011_eurochamp_madrid,13th Annual IFPA European Footbag Championships,2011,mixed,"Madrid, Community of Madrid, Spain",2011-07-08,2011-07-10,Madrid,Community of Madrid,Spain,Madrid Footbag Club,completed,N/A,128,MIRROR,POST1997
2011_eastregion,2011 East Coast Footbag Championships,2011,mixed,"New Brunswick, New Jersey, United States",2011-09-24,2011-09-25,New Brunswick,New Jersey,United States,,completed,N/A,30,MIRROR,POST1997
2011_green_chaos,2011 Green Cup Presented by Chaos,2011,mixed,"Oakland, California, United States",2011-05-28,2011-05-30,Oakland,California,United States,Chaos Footbag Club,completed,N/A,66,MIRROR,POST1997
2011_mud_island_belt,2011 Mud Island Belt presented by Memphis Footworks,2011,net,"Memphis, Tennessee, United States",2011-04-09,2011-04-10,Memphis,Tennessee,United States,Memphis Footworks,completed,N/A,20,MIRROR,POST1997
2011_prague,2011 Prague Open,2011,net,"Prague, Czech Republic",2011-02-19,2011-02-19,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,10,MIRROR,POST1997
2011_vancouver_golf,24th Annual Vancouver Open & Golf Tournament,2011,mixed,"Vancouver, British Columbia, Canada",2011-08-20,2011-08-21,Vancouver,British Columbia,Canada,Kitsilano Footbag Association,completed,N/A,27,MIRROR,POST1997
2011_copa_ciencias,2da Copa Ciencias,2011,net,"Caracas, Capital District, Venezuela",2011-03-12,2011-03-13,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,37,MIRROR,POST1997
2011_copa_venezuela,2da Copa Venezuela,2011,net,"Caracas, Capital District, Venezuela",2011-06-24,2011-06-26,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,45,MIRROR,POST1997
2011_worlds_helsinki,32nd IFPA WORLD FOOTBAG CHAMPIONSHIPS,2011,worlds,"Helsinki, Uusimaa, Finland",2011-07-31,2011-08-06,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,254,MIRROR,POST1997
2011_copa_t_chira,3ra Copa Táchira de Footbag,2011,net,"San Cristóbal, Táchira, Venezuela",2011-10-01,2011-10-02,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,19,MIRROR,POST1997
2011_copa_pro,3ra Copa X-PRO,2011,net,"Caracas, Miranda, Venezuela",2011-11-05,2011-11-06,Caracas,Miranda,Venezuela,X-PRO,completed,N/A,36,MIRROR,POST1997
2011_windy_city,4th Annual Windy City Cup Footbag Net Championships,2011,net,"Chicago, Illinois, United States",2011-06-17,2011-06-19,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,34,MIRROR,POST1997
2011_campeonato_suramericano_de,5to Campeonato Suramericano de Footbag,2011,mixed,"San Cristóbal, Táchira, Venezuela",2011-12-18,2011-12-21,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,70,MIRROR,POST1997
2011_footbagjam_warsaw,8th Annual Wilanow Footbag Open 2011,2011,mixed,"Warsaw, Masovian, Poland",2011-11-26,2011-11-27,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,61,MIRROR,POST1997
2011_aachen_outdoor_rally,Aachen Outdoor Open - The Rally Cup,2011,net,"Düsseldorf, North Rhine-Westphalia, Germany",2011-06-11,2011-06-12,Düsseldorf,North Rhine-Westphalia,Germany,TSK Aachen e.V.,completed,N/A,19,MIRROR,POST1997
2011_april_assault,April Assault!,2011,net,"Jyväskylä, Central Finland, Finland",2011-04-02,2011-04-02,Jyväskylä,Central Finland,Finland,"Jyväskylän Footbag-klubi, JFK",completed,N/A,11,MIRROR,POST1997
2011_austrian,Austrian Footbag Championships 2011,2011,freestyle,"Vienna, Austria",2011-12-09,2011-12-11,Vienna,,Austria,Footbag-Vienna,completed,N/A,35,MIRROR,POST1997
2011_bembel_gimbledon,Bembel Cup 2011: Gimbledon Championships,2011,net,"Frankfurt, Hesse, Germany",2011-07-23,2011-07-24,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,30,MIRROR,POST1997
2011_finnish,Finnish Footbag Championships,2011,net,"Helsinki, Uusimaa, Finland",2011-12-17,2011-12-18,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,27,MIRROR,POST1997
2011_footcamp,Footcamp 2011,2011,net,"San Cristóbal, Táchira, Venezuela",2011-04-22,2011-04-24,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,11,MIRROR,POST1997
2011_french,French Footbag Championships 2011,2011,mixed,"Nantes, Loire-Atlantique, France",2011-06-11,2011-06-12,Nantes,Loire-Atlantique,France,Carnabal Footbag,completed,N/A,25,MIRROR,POST1997
2011_jfk,JFK Net Battle,2011,net,"Jyväskylä, Central Finland, Finland",2011-06-04,2011-06-05,Jyväskylä,Central Finland,Finland,"Jyväskylän Footbag-klubi, JFK",completed,N/A,21,MIRROR,POST1997
2011_kick_volley_03,Kick Volley 03,2011,net,"Montréal, Quebec, Canada",2011-03-26,2011-03-27,Montréal,Quebec,Canada,Association Québécoise de Footbag,completed,N/A,8,MIRROR,POST1997
2011_memphicago,Memphicago Open,2011,net,"Salem, Illinois, United States",2011-10-08,2011-10-08,Salem,Illinois,United States,Memphis Footworks,completed,N/A,4,MIRROR,POST1997
2011_paris_battle,Paris Net Battle 2011,2011,net,"Paris, Île-de-France, France",2011-04-16,2011-04-17,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,28,MIRROR,POST1997
2011_rnh_contest,RNH Contest 2011,2011,net,"Paris, Île-de-France, France",2011-12-03,2011-12-04,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,24,MIRROR,POST1997
2011_texas_state,Texas State Footbag Championships 2011,2011,net,"Austin, Texas, United States",2011-10-29,2011-10-30,Austin,Texas,United States,Austin Style Footbag Club - Texas Footbag League,completed,N/A,19,MIRROR,POST1997
2011_akisphere,"The AkiSphere 2011, presented by AKIQ",2011,net,"Montréal, Quebec, Canada",2011-07-01,2011-07-03,Montréal,Quebec,Canada,Aki Québec,completed,N/A,22,MIRROR,POST1997
2011_king_hill_aki,"The King of the Hill 2011, presented by Aki Québec",2011,net,"Montréal, Quebec, Canada",2011-08-27,2011-08-28,Montréal,Quebec,Canada,Aki Québec,completed,N/A,8,MIRROR,POST1997
2011_todexon_12,Todexon 12,2011,freestyle,"Prague, Czech Republic",2011-04-16,2011-04-16,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,26,MIRROR,POST1997
2011_turku,Turku Open,2011,net,"Turku, Southwest Finland, Finland",2011-07-23,2011-07-24,Turku,Southwest Finland,Finland,Footcraft,completed,N/A,15,MIRROR,POST1997
2011_usopen_portland,US OPEN Footbag Net Championships 2011,2011,net,"Portland, Oregon, United States",2011-06-25,2011-06-26,Portland,Oregon,United States,NPR,completed,N/A,62,MIRROR,POST1997
2011_usopen_boise,US Open Freestyle Footbag Championships,2011,freestyle,"Boise, Idaho, United States",2011-08-11,2011-08-13,Boise,Idaho,United States,Northwest Footbag Alliance,completed,N/A,20,MIRROR,POST1997
2012_polish,12th Annual IFPA Polish Footbag Championships 2012,2012,mixed,"Wrocław, Lower Silesian, Poland",2012-08-24,2012-08-26,Wrocław,Lower Silesian,Poland,DST Footbag Club Strzelin,completed,N/A,91,MIRROR,POST1997
2012_eurochamp_dusseldorf,14th Annual IFPA European Footbag Championships,2012,mixed,"Düsseldorf, North Rhine-Westphalia, Germany",2012-07-13,2012-07-15,Düsseldorf,North Rhine-Westphalia,Germany,TSK Aachen e.V.,completed,N/A,126,MIRROR,POST1997
2012_fc_footstar_anniversary,14th FC Footstar anniversary,2012,mixed,"Berlin, Germany",2012-01-28,2012-01-29,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,52,MIRROR,POST1997
2012_torneo_nacional_de,1o Torneo Nacional de Footbag,2012,mixed,"Medellín, Antioquia, Colombia",2012-10-13,2012-10-15,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,16,MIRROR,POST1997
2012_green_chaos,2012 Green Cup Presented by Chaos,2012,mixed,"Oakland, California, United States",2012-05-26,2012-05-28,Oakland,California,United States,Chaos Footbag Club,completed,N/A,41,MIRROR,POST1997
2012_usopen_portland,2012 US Open Freestyle Footbag Championships,2012,freestyle,"Portland, Oregon, United States",2012-08-25,2012-08-25,Portland,Oregon,United States,Sole Purpose,completed,N/A,25,MIRROR,POST1997
2012_vancouver,25th Annual Vancouver Open Footbag Championships,2012,net,"Vancouver, British Columbia, Canada",2012-08-18,2012-08-19,Vancouver,British Columbia,Canada,Kitsilano Footbag Association,completed,N/A,37,MIRROR,POST1997
2012_eastregion,30th Annual East Coast Footbag Championships,2012,mixed,"Brooklyn, New York, United States",2012-09-28,2012-09-30,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,35,MIRROR,POST1997
2012_worlds_warsaw,33rd IFPA WORLD FOOTBAG CHAMPIONSHIPS,2012,worlds,"Warsaw, Masovian, Poland",2012-07-29,2012-08-04,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,187,MIRROR,POST1997
2012_copa_ciencias_ucv,3ra Copa Ciencias-UCV.,2012,net,"Caracas, Capital District, Venezuela",2012-03-24,2012-03-25,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,29,MIRROR,POST1997
2012_copa_venezuela,3ra Copa Venezuela,2012,net,"Caracas, Capital District, Venezuela",2012-06-30,2012-07-01,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,51,MIRROR,POST1997
2012_biennial_helsinki,3rd biennial Helsinki Open Footbag Tournament,2012,net,"Helsinki, Uusimaa, Finland",2012-05-19,2012-05-20,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,15,MIRROR,POST1997
2012_copa_t_chira,4ta Copa Táchira de Footbag,2012,net,"San Cristóbal, Táchira, Venezuela",2012-11-03,2012-11-04,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,24,MIRROR,POST1997
2012_suramericano_de,6o Suramericano de Footbag,2012,mixed,"Medellín, Antioquia, Colombia",2012-12-17,2012-12-20,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,30,MIRROR,POST1997
2012_torneo_footcamp,6to Torneo FootCamp,2012,net,"San Cristóbal, Táchira, Venezuela",2012-06-02,2012-06-03,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,32,MIRROR,POST1997
2012_acapulco_zocha,Acapulco Zocha Jam,2012,mixed,"Wrocław, Lower Silesian, Poland",2012-09-01,2012-09-02,Wrocław,Lower Silesian,Poland,PSF Polish Footbag Association,completed,N/A,29,MIRROR,POST1997
2012_akisphere,Akisphere,2012,net,"Montreal, Quebec, Canada",2012-06-22,2012-06-24,Montreal,Quebec,Canada,Aki Québec,completed,N/A,23,MIRROR,POST1997
2012_bembel,Bembel Cup 2012,2012,net,"Frankfurt, Hesse, Germany",2012-07-21,2012-07-22,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,17,MIRROR,POST1997
2012_carnabal_contest,Carnabal Footbag Contest,2012,net,"Nantes, Loire-Atlantique, France",2012-10-20,2012-10-21,Nantes,Loire-Atlantique,France,Carnabal Footbag,completed,N/A,22,MIRROR,POST1997
2012_fifth_windy_city,Fifth Annual Windy City Cup Footbag Net Championships,2012,net,"Chicago, Illinois, United States",2012-08-24,2012-08-26,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,7,MIRROR,POST1997
2012_footbagjam_helsinki,Finnish Footbag Open,2012,mixed,"Helsinki, Uusimaa, Finland",2012-12-08,2012-12-09,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,35,MIRROR,POST1997
2012_french,French Footbag Championships 2012,2012,net,"Nantes, Pays de la Loire, France",2012-05-26,2012-05-27,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,24,MIRROR,POST1997
2012_footbagjam_dresden,German Footbag Open (14th Annual German Footbag Championships),2012,mixed,"Dresden, Saxony, Germany",2012-08-25,2012-08-26,Dresden,Saxony,Germany,Footbag Dresden e.V.,completed,N/A,73,MIRROR,POST1997
2012_austrian_champs,IFPA Austrian Footbag Champs 2012,2012,mixed,"Linz, Upper Austria, Austria",2012-11-23,2012-11-25,Linz,Upper Austria,Austria,gravityfighters Linz,completed,N/A,46,MIRROR,POST1997
2012_jfk,JFK March Mayhem 2012,2012,net,"Jyväskylä, Central Finland, Finland",2012-03-24,2012-03-25,Jyväskylä,Central Finland,Finland,"Jyväskylän Footbag-klubi, JFK",completed,N/A,12,MIRROR,POST1997
2012_paris_battle_2,Paris Net Battle 2,2012,net,"Paris, Île-de-France, France",2012-04-14,2012-04-15,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,31,MIRROR,POST1997
2012_praha,Praha Open,2012,net,"Prague, Czech Republic",2012-02-18,2012-02-18,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,6,MIRROR,POST1997
2012_rnh_contest,RNH Contest 2012,2012,net,"Paris, Île-de-France, France",2012-11-24,2012-11-25,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,15,MIRROR,POST1997
2012_swiss,Swiss Footbag Championships 2012,2012,mixed,"Zurich, Switzerland",2012-05-19,2012-05-20,Zurich,,Switzerland,Sole Rebels Zürich,completed,N/A,61,MIRROR,POST1997
2012_texas_state,Texas State Footbag Championships 2012,2012,net,"Austin, Texas, United States",2012-10-20,2012-10-21,Austin,Texas,United States,Austin Style Footbag Club - Texas Footbag League,completed,N/A,4,MIRROR,POST1997
2012_mud_island_belt,The 2012 Mud Island Belt Presented by Memphis Footworks,2012,net,"Memphis, Tennessee, United States",2012-04-14,2012-04-15,Memphis,Tennessee,United States,Memphis Footworks,completed,N/A,21,MIRROR,POST1997
2012_todexon_13,Todexon 13,2012,freestyle,"Prague, Czech Republic",2012-04-06,2012-04-08,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,23,MIRROR,POST1997
2012_turku,Turku Open 2012,2012,net,"Turku, Southwest Finland, Finland",2012-06-30,2012-07-01,Turku,Southwest Finland,Finland,Footcraft,completed,N/A,10,MIRROR,POST1997
2012_usopen_portland_2,U.S. OPEN Footbag Net Championships 2012,2012,net,"Portland, Oregon, United States",2012-06-30,2012-07-01,Portland,Oregon,United States,NPR,completed,N/A,46,MIRROR,POST1997
2012_footbagjam_warsaw,Warsaw Footbag Open 2012,2012,net,"Warsaw, Masovian, Poland",2012-07-01,2012-07-01,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,10,MIRROR,POST1997
2013_bembel,*Bembel Cup*,2013,net,"Frankfurt, Hesse, Germany",2013-05-18,2013-05-19,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,22,MIRROR,POST1997
2013_de_france_de,13e Open de France de Footbag,2013,mixed,"Paris, Île-de-France, France",2013-02-08,2013-02-10,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,98,MIRROR,POST1997
2013_polish,13th Annual Polish Footbag Championships 2013,2013,mixed,"Wrocław, Lower Silesian, Poland",2013-08-31,2013-09-01,Wrocław,Lower Silesian,Poland,,completed,N/A,61,MIRROR,POST1997
2013_years_fc_footstar,15 Years FC Footstar,2013,mixed,"Berlin, Germany",2013-01-25,2013-01-27,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,82,MIRROR,POST1997
2013_german,15th Annual German Footbag Championships & Open,2013,mixed,"Berlin, Germany",2013-10-12,2013-10-13,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,47,MIRROR,POST1997
2013_eurochamp_moscow,15th Annual IFPA European Footbag Championships,2013,mixed,"Moscow, Russia",2013-07-05,2013-07-07,Moscow,,Russia,FlyD,completed,N/A,54,MIRROR,POST1997
2013_footbagjam_helsinki,17th Annual Finnish Footbag Open,2013,freestyle,"Helsinki, Uusimaa, Finland",2013-09-14,2013-09-15,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,58,MIRROR,POST1997
2013_green_chaos,2013 Green Cup Presented by Chaos,2013,mixed,"San Francisco, California, United States",2013-05-25,2013-05-27,San Francisco,California,United States,Chaos Footbag Club,completed,N/A,38,MIRROR,POST1997
2013_mud_island_belt,2013 Mud Island Belt presented by Memphis Footworks,2013,net,"Bartlett, Tennessee, United States",2013-04-13,2013-04-14,Bartlett,Tennessee,United States,Memphis Footworks,completed,N/A,16,MIRROR,POST1997
2013_usopen_seattle,2013 U.S. Open Freestyle Footbag Championships,2013,freestyle,"Seattle, Washington, United States",2013-06-29,2013-06-30,Seattle,Washington,United States,Rain City Shred,completed,N/A,14,MIRROR,POST1997
2013_eastregion,31 Annual East Coast Footbag Championships,2013,mixed,"Brooklyn, New York, United States",2013-09-27,2013-09-29,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,20,MIRROR,POST1997
2013_worlds_montreal,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2013,worlds,"Montreal, Quebec, Canada",2013-07-28,2013-08-03,Montreal,Quebec,Canada,Aki Québec,completed,N/A,174,MIRROR,POST1997
2013_copa_venezuela,4ta Copa Venezuela,2013,net,"Caracas, Capital District, Venezuela",2013-06-22,2013-06-23,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,39,MIRROR,POST1997
2013_copa_ciencias,4ta. Copa Ciencias,2013,net,"Caracas, Miranda, Venezuela",2013-05-04,2013-05-05,Caracas,Miranda,Venezuela,X-PRO,completed,N/A,19,MIRROR,POST1997
2013_helsinki,4th annual Helsinki Open Footbag Tournament,2013,net,"Helsinki, Uusimaa, Finland",2013-05-25,2013-05-26,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,20,MIRROR,POST1997
2013_copa_pro,5ta Copa X-PRO,2013,net,"Caracas, Capital District, Venezuela",2013-02-09,2013-02-10,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,31,MIRROR,POST1997
2013_5_copa_t,5º Copa Táchira,2013,net,"San Cristóbal, Táchira, Venezuela",2013-10-05,2013-10-06,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,19,MIRROR,POST1997
